masked_words|abs_decrease_on_replacement
companies|0.24003530169757586
applied|0.23957877797239818
seek|0.2390308492387679
posts|0.22842564275105656
reading|0.2284227318807317
socialism|0.2280131442722651
desired|0.22801303442742196
stated|0.22801303334097248
benefit|0.2280130333408538
city|0.22747795688732317
minority|0.22694338133880174
correct|0.22568688849379254
agricultural|0.22435363010766665
calling|0.2240412138817092
silver|0.22149664690630386
brave|0.22020145725569867
mom|0.21983969283533722
mowing|0.21794056234313777
supporters|0.21713756537015208
chimp|0.21652813133098422
kitchen|0.2163783955877153
stool|0.2051562566973255
chico|0.20399328633068947
hillary|0.20036669332229592
protecting|0.19974968984379177
phobic|0.19857179242145953
efen|0.19857171226454012
mooch-elles|0.19856468907313427
major|0.19846975426882202
collateral|0.19825471318399196
spoke|0.1981488839569991
quest|0.19770340977783557
killed|0.19768649601020222
order|0.19710942390634348
okay|0.19710942390634348
kneel|0.19696032872697652
wanted|0.19619620823680484
u.s|0.19605586999579813
consider|0.1958503565178511
ya|0.1954614038357231
disney|0.1954614037038441
pants|0.1954614037038441
bother|0.19518206781057748
lazy|0.1931861698441707
integration|0.1888054579038277
contributions|0.18715155040767623
support|0.1789805703428285
fleet|0.17776617260609232
ought|0.17616682433344769
five|0.17539794778942286
hungry|0.17434844509525652
standing|0.17100977500567585
scotus|0.17100977500564035
needed|0.17100977500564035
quota|0.17100977500564035
unemployment|0.1702714087356691
illegal|0.16726576460773973
taxpayers|0.16547644228828998
morals|0.16547644228828998
sharia|0.16545629769296075
democrats|0.16533428906104947
gay|0.16499066247546293
police|0.16457520783856514
consequences|0.16425785325528622
area|0.16352691540398834
grow|0.16288450308985072
pull|0.16288450308653676
uss|0.1625425270217342
african|0.15962935822915142
terrorist|0.1590364008902337
perversion|0.15641101255005016
meat|0.1540834731989268
locker|0.1532266800261483
various|0.15290907828325245
mean|0.151767095185825
education|0.15159383770410773
population|0.14783261767392525
pedophile|0.1476497649506587
village|0.14567160705722898
tg|0.14282748039805188
ugly|0.14263284665049503
africa|0.14245146252539084
2|0.14188775133180373
run|0.14183699288529314
multiple|0.14183699091183877
looking|0.14183695053281997
argument|0.14169762225886684
anti-semites|0.1414858780949789
voters|0.14130524633588426
criminal|0.14079244564739063
blah|0.13961528835988865
gotten|0.13961528835988865
arabic|0.13909498650593727
response|0.13680782000451228
company|0.13680782000451228
line|0.13680782000451228
everywhere|0.1338568255021642
psychiatrist|0.1329246484298401
means|0.13273038390532604
sharp|0.13238089812194218
interests|0.13233399121354011
supporting|0.1320430404507797
told|0.13173724089459982
8|0.13162384032455143
folk|0.1315188010894763
males|0.13069177459056033
politics|0.12895909309183645
streets|0.1283785246726081
works|0.12701891601013895
walls|0.1256534790063866
laid|0.1256071016142767
color|0.12437074545864753
harvard|0.12410731698890813
administration|0.12095515607142808
build|0.1206182592524557
luck|0.11981507501948889
snarth|0.11801077102561346
future|0.11747747999841306
women|0.11464058103085763
behind|0.11421430214189568
blm|0.11413526029022321
along|0.1140065166704269
friends|0.1140065166704269
man|0.11398439595679022
bathrooms|0.11285493806798962
boy|0.11253825525673676
alive|0.11167577254125545
next|0.11158158523794375
paying|0.11031762831824629
minorities|0.11031762819219332
gator|0.10997760038935255
property|0.10950523550352415
perhaps|0.10950523550352415
barbaric|0.10836121616127044
asked|0.10523678461885559
gladly|0.10491756268377836
michelle|0.10429527763292847
experience|0.10309631906134958
milk|0.1023006393781302
violence|0.10096862941188647
criminals|0.09962735283725666
freebies|0.09928589618018344
wh|0.0992858949612988
level|0.09928585217734347
n|0.09921241167429463
leftist|0.09903122544570377
code|0.09803916078243075
ilk|0.09803013045109663
check|0.09801151859934873
demographic|0.09790882388172482
could|0.09773306109766389
apply|0.09771987143179447
illegals|0.09752092332611792
black|0.09728744291522905
speak|0.09470505162733003
afford|0.09425708525280939
parents|0.09368070690353646
probably|0.09362722231727824
6|0.09104763266907873
satan|0.09091071143480703
unless|0.09045972116409909
comes|0.09025987761179495
fix|0.09024558109494348
place|0.08964087415186713
media|0.08884609259266445
victims|0.08870662731952482
either|0.08634118494516066
moochelle|0.0852442478131694
joke|0.0850608624243365
pedophiles|0.08493509459147257
obama|0.08466838002216981
longer|0.08273822114414499
religion|0.08273430320846946
second|0.08265530348409957
shot|0.08212892662764311
done|0.08212892662764311
anyone|0.08210628080601853
looks|0.08165010034376319
proud|0.08047759904512611
7.62|0.07992920869358248
kind|0.07883245473280585
paint|0.0777672927644867
nothing|0.07680937817218401
admit|0.07614547666422937
taken|0.07600434444695127
freloaders|0.0759234978418027
damage|0.07496623136063292
lady|0.07486700050797415
feminist|0.07396635197730422
please|0.07390746688398465
women.gee|0.07346903096847242
find|0.07309294792273552
quick|0.07291595272544266
sick|0.07140013647220564
look|0.07127250873015306
woman|0.07042494194144129
notes|0.06899465999327763
move|0.06840391000242275
privileged|0.0668168018740515
according|0.06638585568910503
auxiliary|0.06635759748512479
change|0.0662568083426621
admitting|0.06616496195728432
retired|0.0660829760649722
realize|0.06600939538382021
persons|0.0656435907657607
pc|0.06558094055010158
us|0.06485203428754882
causes|0.06477814560298033
merkel|0.06328797998802596
hope|0.06236243752832286
open|0.062185372729323764
mind|0.062053665858108745
community|0.061991652616532875
sand|0.06177069033224065
without|0.061596694970732904
civilized|0.06133665127277518
take|0.060786391050698184
diversity|0.05989159539668817
palestinkian|0.059467525752344555
white|0.05800265883328278
remember|0.057519492671747656
washington|0.05747304417794723
equal|0.057003258359441346
born|0.05669526997703821
food|0.0566915494263564
boat|0.05667051605445179
lot|0.05629619407782883
country|0.05620673076277878
understand|0.056163379357853004
oh|0.055189480314390034
person|0.05488419263638885
normal|0.05486682576448698
got|0.054735465669291945
soundless|0.054671762941721894
several|0.054231569630444613
alligators|0.05399840779525415
marriage|0.05358682064644622
every|0.053577274703284966
liberal|0.05332608103199065
put|0.052783314367022834
mcd|0.05216298228014808
drug|0.05178951365874085
michele|0.050768341689944485
region|0.04969284570697845
nuts|0.049642948766923684
cop|0.04964294809496692
scumbags|0.04947243869775044
handed|0.04895672984657092
went|0.048862736897866375
bad|0.04816732047313896
“|0.04814185266067927
real|0.04787683900583817
differ|0.04777917886329145
liberals|0.047278956750816135
moral|0.047035374824866
thinking|0.04682452207441472
sign|0.04668219146520794
hey|0.04602624784868507
trabjo|0.045930142214395356
listed|0.04560260666817076
eastern|0.04556392279540533
armed|0.044967294913923234
really|0.04487458910091727
unskilled|0.04480708775954918
organization|0.04460172111313386
racism|0.04442304801272116
would|0.04429283919453464
moves|0.043632720884998165
``|0.04322495530105222
united|0.042752443784438585
work|0.042556059283744625
always|0.04211985175528907
know|0.04164278011818727
help|0.04029568123208039
go|0.04023341656163715
lol|0.039986562607791785
later|0.039913139176521444
qualify|0.039893117156704745
consumption|0.03969644239055583
making|0.039666021011022304
39|0.03962429835988006
lives|0.03962221259205222
brown|0.03905435498011718
called|0.03800217222773437
''|0.03620824121307269
stamps|0.036196557233460866
house|0.03596671315582223
.....|0.03593502795262864
”|0.03588830472425827
aliens|0.03448649654968995
life|0.03425701814588289
said|0.033965200096925344
court|0.03391183285887181
serving|0.03336647954733969
citizens|0.03312111020766362
vacate|0.03310113631147442
international|0.03309135164030304
job|0.0321132218251556
american|0.03199516664277806
lost|0.03186319287845129
anything|0.03152631958533341
stop|0.031526033292409626
never|0.03141827829787197
department|0.031373238386260716
since|0.031092686364662885
different|0.030602892389103655
law|0.03012937525574132
god|0.029740832909213893
people|0.028625144148267997
home|0.02855642667456928
america|0.028465240866639027
equality|0.028298567924270768
jobs|0.027361564012745317
social|0.027308822537936223
islam|0.027219214433232414
bathroom|0.0265082997578905
back|0.02588138307799556
many|0.02574437545811556
selling|0.025699351047059036
came|0.02553815749909831
affirmative|0.025242818901399722
old|0.024816924686489217
n't|0.024676949816067318
slavery|0.024612623839189506
first|0.02442051422947247
stood|0.024419194249925842
countries|0.02308991113910348
time|0.022863845133618055
point|0.022801304692260084
elected|0.02274809478083522
right|0.02222272295670028
fall|0.021940171058799026
good|0.021868320472885425
ever|0.02186212444971817
racial|0.02185046800666933
number|0.020118797174639977
qualified|0.019937596073130212
young|0.01985698252307585
need|0.019847375436506647
even|0.019710959520594512
days|0.019287288312876454
monica|0.018996002265787792
aft|0.0186520543315023
name|0.01848754324772646
considered|0.018422524016321197
anonymity|0.0182649654936352
transgender|0.018051639558794554
watch|0.017769218518531284
thought|0.017664869618709667
privilege|0.01755402344471528
like|0.017513490224051506
one|0.016325226850665547
get|0.015679509102167838
states|0.015546343182330941
gays|0.015334801466524717
idea|0.015274621785694083
work-boots|0.014841259461902734
make|0.014808326356740245
made|0.014660988662454367
expect|0.014187322358570563
someone|0.013827775425553319
enough|0.013321464138304354
times|0.013187429494305073
office|0.013051973742751685
better|0.012972257174915604
think|0.01270234036712154
months|0.01266947363820177
government|0.012667390741158543
lets|0.012619849695233262
nation|0.012410727976561654
'll|0.01235341931103201
keep|0.012310571646375992
americans|0.011803421769919916
also|0.011794496042484661
outside|0.01146259522593559
ship|0.011084527997899104
blacks|0.011008304298815988
part|0.01093703830336444
simply|0.010607383621071229
morality|0.010456206125838547
army|0.010018579291716097
left|0.009897120537266305
distinguish|0.009894160075590163
world|0.009880358265485884
dry|0.00978643346070771
stillare|0.009774129791665698
way|0.00970965619586419
's|0.009431104192437272
come|0.009128493122783696
u.s.|0.00905472300994783
bet|0.008743830922541931
f|0.008629122661037204
true|0.008557096999133302
vote|0.008337579543492565
matter|0.007942799958618522
harvey|0.007846492023826337
...|0.007647828556978506
monkey|0.0075790671565731
mr.|0.007376133721585602
want|0.007254364532265
skunk-ape|0.007019045257791001
share|0.006990803504435261
boarding|0.006771724579615857
recently|0.00668254187968933
head|0.006449049977884703
lgbt|0.006343476012487648
swimming|0.006302693046285519
economy|0.006163886797645868
borders|0.006096134204429724
qualification|0.005618608518102475
baby|0.005557904961260985
deviant|0.0054570410024107115
coming|0.00534904610125852
maybe|0.0051889382943639505
ask|0.005127977408541071
wonderful|0.0050633583120059346
racist|0.004743996658286921
hanging|0.004618206574243655
2015|0.004489745894792269
lewinski|0.004437660586435577
care|0.004431174065875339
must|0.004395512956554946
hold|0.003917170136786536
let|0.0038721174989189327
news|0.0038009735651413435
endorses|0.0037259347334986036
forced|0.00371418109811
notebook|0.003486695748143398
wishes|0.0033552546397463746
madame|0.0031610000510700507
employed|0.003034519726615015
embarrassing|0.0026763814050222213
cervesa|0.002445654096300753
lose|0.0024098322786944696
judge|0.002314935180088194
stinking|0.0022988124825443295
accompanied|0.0022012794939430236
president|0.0022004644730508815
relative|0.0022001290670936743
dude|0.0018230402220326533
clair|0.001748980668070127
face|0.0015810901671287055
among|0.0014706198298778882
foreigners|0.0013831899396054559
're|0.001332767415055255
sea-men|0.0012914858351019021
jesus|0.0011003179668392607
naming|0.0009893956466418279
husband|0.0009610776816427455
deviance|0.0009560326891399074
wish|0.0009455360130374899
gorilla|0.0009008332854666451
cancer|0.0007666072779701106
decent|0.0006604361566458827
13|0.0005244273383253468
slaves|0.0004651538533585242
day|0.00042125456744289614
trashy|0.0003825125311477384
two|0.0003802045249805265
leave|0.00035065619715351446
live|0.0002751765374254463
sounds|0.0002751663794425702
male|0.00021726568832383965
genocide|0.00021149588502123213
enemies|0.00020998653296766534
fact|0.00017134008290655252
rights|0.00015258146213126245
refuse|0.00012413230008245346
hard|0.00010944187369767134
say|9.674325600657962e-05
desert|9.389071645654982e-05
charlie|9.264004116309692e-05
paper|8.82258237759744e-05
high|8.798676110054593e-05
backs|7.29940559884589e-05
proof|5.5663976191216965e-05
welfare|3.232991743146762e-05
talking|2.1987140641089027e-05
wellbeing|1.5665775034683173e-05
legacy|1.1233001496527912e-05
least|1.016990792709325e-05
sexuality|8.172778510485624e-06
reality|7.30674987689877e-06
confused|6.094892014397874e-06
erroneously|5.4574920223101554e-06
harmful|5.037899459026128e-06
inherently|4.8406526922407115e-06
confusion|4.4186444585453635e-06
'd|4.231691971647736e-06
translate|4.0420541281800075e-06
decisions|3.4218033521297666e-06
equal-outcome|3.415321850027584e-06
truth|2.531865541636965e-06
sense|2.483467288922837e-06
best|2.214780021813459e-06
kids|2.1756010218502895e-06
english|2.1008254304219613e-06
inevitable|1.7806536078287475e-06
political|1.6752076125871685e-06
meritocracy|1.512166509028109e-06
unproductive|1.4004163757861687e-06
grads|1.372200475327867e-06
irresponsible|1.2314799639687573e-06
tg/gays|1.1935590225667583e-06
reward|1.0292874093356042e-06
none|7.747502066869551e-07
intend|7.002978575828957e-07
logical|4.840432155610441e-07
hilary|3.9494359672960134e-07
carter|3.906801971253209e-07
ruling|3.8704574181422193e-07
income|3.3766414876578674e-07
dump|3.326009519807578e-07
rest|2.836323477069213e-07
much|2.4487992841641697e-07
penalize|2.291211398615551e-07
refresher|1.8469477166145906e-07
meant|1.7979504683482068e-07
ladies|1.629750363650907e-07
exist|1.5298734693341512e-07
dems|1.3562783118546056e-07
reside|1.339844193813643e-07
involved|1.3158486932371773e-07
dumped|1.2653112297642478e-07
80|1.1607846745967021e-07
greece|1.050877424212768e-07
nope|1.011062306075183e-07
billy|9.105153206850375e-08
pos|7.850576149649213e-08
fi|7.702239677545809e-08
ifif|7.69265095227126e-08
room|6.360203107092957e-08
result|5.767852668955754e-08
pearl|5.5486464563823346e-08
regressives|5.535099957679213e-08
words|5.4333267107343185e-08
movements|4.926256002082061e-08
school|4.424946378028536e-08
vacuous|4.329964719479785e-08
pregnant|3.9688184849360564e-08
course|3.814047164712157e-08
damaged|3.673092027004218e-08
2000|3.543656725001063e-08
sean|3.4724574573482636e-08
harbor|2.9464974865223295e-08
running|2.9285220873815998e-08
knock-kneed|2.7454362799832948e-08
recognized|2.617769378345087e-08
prevalent|2.560123497618459e-08
slugs|2.3757392109041666e-08
yes|2.3512316178551386e-08
apologize|2.19999484632928e-08
noticed|2.1563745538584565e-08
event|2.1341722516115602e-08
surgeon|1.9525424739254368e-08
less|1.946934775422539e-08
deutschland|1.747269441286083e-08
count|1.5984270712246192e-08
e.|1.5174418878905406e-08
yep|1.4368589580883291e-08
testing|1.3603883069672276e-08
concede|1.3382641978356488e-08
motion|1.3349902262485045e-08
onto|1.3252166361597313e-08
rapists|1.2988189890474444e-08
123|1.2070108126974518e-08
accidents|1.1556220296491793e-08
selma|1.0564406916663224e-08
case|1.0196768464269847e-08
date|9.337685881191377e-09
grand|9.168793862914106e-09
incidental|9.163948227837803e-09
eh|9.03906881534338e-09
zero|8.998316769367284e-09
'humanity|8.996396615836848e-09
keeping|8.971922402177575e-09
act|8.385968773404315e-09
humor|8.201520539981959e-09
reagan|7.91850838206354e-09
slave|6.8765454161197186e-09
daily|6.7804520656553885e-09
worst|6.589218896818356e-09
condemnation|6.5839947415725685e-09
honorable|6.4920561853960726e-09
dumber|6.437915212784234e-09
biology|6.096259565432107e-09
brain|5.7760617576403726e-09
german|5.717695199034351e-09
already|5.503275126953771e-09
transgenders|5.4390149886787625e-09
vision|5.429895233683378e-09
navy|5.401250169069504e-09
weapons|5.279687745011401e-09
smoking|4.803942506603758e-09
honest|4.520202594624353e-09
circumstances|4.279671238652409e-09
general|4.249580400126553e-09
children|4.195552380386841e-09
fence|4.1058544463949984e-09
love|3.7099619800368422e-09
chose|3.645775004784949e-09
alan|3.5087553695274545e-09
10000|3.4999631914302287e-09
private|3.438297792611506e-09
demand|3.365888687272705e-09
transgenderism|3.221526002118878e-09
discriminating|3.0950499791657593e-09
east|3.013322285564817e-09
....|2.794277126987825e-09
middle|2.7022489690071223e-09
appears|2.5482523567293075e-09
given|2.4588990273749323e-09
stone|2.43188110828417e-09
quite|2.430617485156534e-09
men|2.384494006699343e-09
elderly|2.160220864283853e-09
trash|2.1063720423750415e-09
cataracts|1.98337994243662e-09
13:30|1.946871947971001e-09
identity|1.9456246755464607e-09
saying|1.9194918522543386e-09
hormones|1.8936770199471667e-09
allow|1.8360877144268553e-09
dangerous|1.8303677589400314e-09
elaborate|1.7144364526410268e-09
bed|1.7132854423998428e-09
vacations|1.6937073615963996e-09
today|1.6805811971826594e-09
surprise|1.4818139785953001e-09
......|1.4215424011955595e-09
broken|1.3458868683496594e-09
talk|1.3362042587221252e-09
jeffrey|1.3122513665862194e-09
nite|1.270022700845315e-09
yeeeeup|1.2591630604418137e-09
national|1.2502890536781599e-09
losing|1.201752324999719e-09
differently|1.1865484837255713e-09
europeans|1.1788373754526182e-09
stumped|1.1716216550731643e-09
heaven|1.1468202040609535e-09
end|1.0559974154736606e-09
dahmer|1.024874470577229e-09
ago|1.003174674424177e-09
luke|8.394281317509445e-10
turn|8.34510897594233e-10
spay|8.08540735984368e-10
packed|7.831512787462546e-10
horse|7.804547686686129e-10
jungle|7.733672753532053e-10
sb|7.521775796200767e-10
visits|7.470080464147584e-10
long|7.417653090014583e-10
u|7.240622686972746e-10
fairy|6.586249107876175e-10
refer|6.5595783445157e-10
history|6.54913876179136e-10
trips|6.502459744481836e-10
imagine|6.300987185203599e-10
tubos|6.079541630920013e-10
top|6.016993557853557e-10
years|5.783902363640933e-10
taxpayer|5.616915550771686e-10
clueless|5.540174554937397e-10
planning|5.277056430706341e-10
become|5.036717829148671e-10
stopped|4.929288495358019e-10
thing|4.6262301704579916e-10
kinda|4.270024716514845e-10
math|4.0053319470609707e-10
spent|3.9702558658284454e-10
due|3.871306615973726e-10
diluted|3.7686972846247995e-10
overeign|3.7686972846247995e-10
great|3.729086063897535e-10
--|3.4877020924735754e-10
lots|3.3771469770366376e-10
prision|3.272396883165976e-10
money|3.1231460780134203e-10
apprehend|3.0107701524387833e-10
forces|2.926387149274812e-10
agents|2.88261113490817e-10
whatever|2.767348104374398e-10
continually|2.657779830666033e-10
scores|2.611886916794292e-10
treating|2.526648903778082e-10
creaturrrrre|2.439669581671695e-10
test|2.407901100289403e-10
secretary|2.2641028015401405e-10
hugely|2.2598018444845166e-10
demonizing|2.2283650133399107e-10
millions|2.1458642784995803e-10
walmart|2.037779614687256e-10
demoted|1.9509819733826444e-10
expand|1.876925938223796e-10
street|1.862408585731516e-10
race|1.7249638964396073e-10
dont|1.689266113998769e-10
hear|1.6471601869767129e-10
civilians|1.5075183603494148e-10
undocumented|1.5073404056789546e-10
holding|1.5067102228120986e-10
churches|1.4649490511054572e-10
larry|1.4265911185569558e-10
u.s.a.|1.4134268759559068e-10
action|1.3836397267653235e-10
religious|1.3785784895452905e-10
jews|1.3502765492241017e-10
contends|1.3492223074662593e-10
hostage|1.3471728794406642e-10
bounty|1.3259087317242204e-10
commemorating|1.289292806915018e-10
needs|1.288033796625554e-10
enforced|1.2518709224066317e-10
inferior|1.22009115992765e-10
system|1.1956470257573499e-10
tgs|1.096799386687269e-10
inflation|1.0936758548113847e-10
hoping|1.0090027009581579e-10
suspect|1.0050634200879273e-10
received|1.0025688170204163e-10
prevent|9.332384118215213e-11
stuff|8.876905694192847e-11
families|8.856588175078757e-11
50|8.836390685211464e-11
last|8.73968033299688e-11
students|8.641300526436603e-11
obama-|8.588729364683131e-11
1|8.235024081222035e-11
insists|8.050282290578372e-11
belongs|7.721122489573162e-11
used|7.537393975712383e-11
medicaid|6.912730038298725e-11
complete|6.851828113389186e-11
possessed|6.839092893757508e-11
protest|6.797323911399946e-11
pass|6.500072619715186e-11
total|5.936695594555757e-11
members|5.862471389243208e-11
enforce|5.861558774398676e-11
huge|5.845609859562076e-11
opposite|5.703372108725733e-11
nature|5.4497494687262056e-11
promoted|5.4488893822726405e-11
egypt|5.068536386281125e-11
ball|4.8205703881728975e-11
four|4.810844718868153e-11
races|4.7644356251159076e-11
anarchy|4.49949691885552e-11
crisis|4.4600011593487336e-11
naval|4.408178201885883e-11
someday|4.3557313414047714e-11
stamp|4.2115669039772336e-11
poll|3.9216143305242207e-11
facts|3.768939922979868e-11
leaving|3.702380888038896e-11
names|3.581189362132581e-11
panthers|3.5062091312027085e-11
mixed|3.323952040664964e-11
ice|3.140798011357178e-11
anti-gay|3.034257941543306e-11
sheriff|3.015017142212925e-11
immigration|3.014947533666068e-11
shrugged|3.006536838061334e-11
republican|2.8746374354335086e-11
google|2.8663811873488707e-11
mostly|2.8071575373509645e-11
transexuals|2.515516522719277e-11
discriminated|2.463137990444157e-11
disease|2.4115342059292092e-11
superior|2.4097116613479405e-11
matters|2.2301837907622858e-11
attempt|2.1047668005858166e-11
college|1.958163435297046e-11
laws|1.918110844689791e-11
enclosure|1.8961033493935073e-11
criticizing|1.7959786706684784e-11
liberalism|1.697391407893692e-11
emulate|1.6517197584243815e-11
mad|1.613637142449319e-11
control|1.6024576821016157e-11
cons|1.5644164595363395e-11
figured|1.537915124197874e-11
visit|1.5260233268830745e-11
colors|1.5208693189425827e-11
1970|1.2608457887184992e-11
society|1.2562917585493447e-11
5.|1.255121092903559e-11
girl|1.2504835025529747e-11
slime|1.244748351566515e-11
reason|1.219497162348024e-11
bacteria|1.2025599091600374e-11
fanatical|1.170424035290655e-11
removing|1.1662067017535462e-11
hazard|1.0875121143330761e-11
pedophilia|1.0733106068650659e-11
bigot|1.0567474884344087e-11
follow|1.0358548988459098e-11
period|9.133043507929172e-12
misinformed|8.834868713382052e-12
vaunted|8.662922255039597e-12
fine|7.864183117156697e-12
physically|7.226096488622546e-12
polls|7.208860055157878e-12
brough|6.588402813874821e-12
rhetorical|5.933003296456909e-12
cops|5.6915840133780916e-12
margaret|5.426359159088165e-12
worse|5.3088236227407145e-12
existed|5.2429574019763645e-12
information|4.463634791784072e-12
bringing|4.1830490642791725e-12
clear|3.911110385162569e-12
growing|3.825480598689421e-12
age|3.824294520361527e-12
knows|3.755334680066283e-12
rather|3.6708746393186365e-12
victim|3.6125029159252716e-12
body|3.5657759808496095e-12
bars|3.3625898319025326e-12
contemporary|3.2949268709344216e-12
thee|3.2361181618561872e-12
miss|3.1736463167922376e-12
group|3.1162953693870304e-12
cell|2.8922988419658296e-12
props|2.7963898744615392e-12
thanks|2.75198827172318e-12
stand|2.6423327990523104e-12
hurts|2.586938393587198e-12
loves|2.5849994903416846e-12
else|2.3886379632045776e-12
barry|2.2760312508327688e-12
honorably|2.239019590357005e-12
earlier|2.1965162335871557e-12
funny|2.176803767026469e-12
continue|2.139768225839716e-12
fran|1.9719842243411416e-12
water|1.7716338643137088e-12
call|1.6054330490289593e-12
danger|1.5777126981460109e-12
/sarc|1.4915789005992852e-12
large|1.3208099540476852e-12
thats|1.2327749632022122e-12
stars|1.2295906208774132e-12
cheating|1.2093351585353805e-12
gutter|1.1476435832341244e-12
sancuary|1.105611549810794e-12
might|1.0832631957258075e-12
learned|1.0008301929921838e-12
bay|9.37725665705087e-13
tsunami|9.376150563345602e-13
earth|8.39810836807317e-13
capable|7.714716292479862e-13
immoral|7.71368749030728e-13
little|6.492279773680755e-13
pulse|6.185608807812877e-13
cares|5.93116529560188e-13
exempt|5.780010882742356e-13
drama|4.917105163550072e-13
san|4.863284352277497e-13
merkel/obama|4.762277869413509e-13
target|4.621588088832345e-13
nfl|4.412193742819464e-13
trials|4.067466151490288e-13
pieces|3.8913546118795564e-13
makes|3.848587166805595e-13
sailors|3.3955618691870063e-13
grammar|3.201223088885819e-13
cousins|3.0899532324342217e-13
story|3.0849780420188444e-13
brothers|3.0755520175364795e-13
see|2.9626851430013935e-13
