masked_words|abs_decrease_on_replacement
pants|0.19999987593846932
area|0.19999978926390974
disney|0.19999978926390974
fence-climbing|0.19996636953960661
rufus|0.1999346865283133
five|0.19993104138202505
accorded|0.19966749638235734
america-hating|0.19957521369325862
multiculturalism|0.1990537615752265
operation|0.19808435639479255
easy|0.19737883698669825
liquor|0.1960540535402809
pushers|0.18920078881183142
terrorist|0.18810156467353348
answered|0.1869165480693639
police|0.1859663881125036
criminals|0.17918185392055377
store|0.1738042524825342
knife|0.172884082713803
sb|0.1674630591789817
napolitano|0.16736026844179308
asylum|0.16732744983927703
grow|0.16666649105562303
bother|0.16666649105433715
various|0.16666649105325818
works|0.16273841124592803
boy|0.16247723427032418
nov|0.16088588909638474
streets|0.15923388060112406
differ|0.15632197035703768
uss|0.15385427822909278
2|0.153845991741469
florida|0.150158070946751
feminist|0.1453226535021559
criminal|0.14285713920247925
told|0.1428569923313699
blah|0.1428569923313641
gotten|0.1428569923313641
ugly|0.1419911632604077
socialismless|0.1386673577776489
10000|0.13846678699194587
sounds|0.1378053728797449
belong|0.13721981587908652
phobic|0.13479067211396284
dude|0.13455974638466184
democrats|0.13415995413091705
persons|0.13380270612967465
cities|0.13337518057391493
normal|0.13173635494898492
secure|0.1296187269292236
village|0.12814499904379223
push|0.1272699922597459
countries|0.1249888715604153
sand|0.12485622137726894
without|0.12366805942066898
fix|0.1224968983252394
merkel|0.12218000421146787
news|0.11945263041012316
women|0.11344455721245719
trabjo|0.11128036093704081
votes|0.11123798732199118
property|0.11111110826859497
perhaps|0.11111110826859497
second|0.11111099403583179
ahead|0.10946740432191275
perversion|0.10844401608841389
gorilla|0.10695814259989035
parents|0.10409119526799858
done|0.10374686758256277
rioters|0.10292053349613359
pandering|0.10285249367019864
joke|0.10205260688118344
professionals|0.10122475234897119
supporters|0.10088915496867802
satan|0.10040376175977521
place|0.10011073543323776
rate|0.10008989887289306
anti-semites|0.10003273584933547
fleet|0.10000930308885911
palestinkian|0.10000549056399706
reasonable|0.10000115176011586
burger|0.10000052464712228
fake|0.10000000016305441
n|0.0999999991261413
shared|0.09999999805150823
slave|0.09999999255142769
hates|0.09999968314537833
loose|0.09999508497935615
ethnic|0.09999043485336855
wh|0.09998128539057037
anyone|0.09997021917692309
harvard|0.09933705583156092
smartest|0.09932091881721279
ought|0.09923646450675733
together|0.09879031378854723
cells|0.09809481050280484
boys|0.09780625136293918
custody|0.09742291686144292
civilize|0.09721030576578846
race|0.09688103010226834
sea|0.09676244700624291
black|0.09628393108745469
future|0.0959757965247132
surprise|0.09502112306794103
flippers|0.09496115969376903
supreme|0.09451501709075452
scumbags|0.09315719657581893
daddy|0.09284248773618868
correct|0.0923988248902882
support|0.09213833672977909
stamps|0.09099037697955427
media|0.09090899522061392
gator|0.0909089951199787
remember|0.08953502878786496
bitter|0.08757368777109949
next|0.08673383446181182
eating|0.08562854149915244
paper|0.08430433424113298
shot|0.08333333120144622
mean|0.08220435600988749
illegal|0.08132448434187883
young|0.07999999992518853
please|0.07520737354382429
doubt|0.07520098588723512
means|0.07401821684349734
thousands|0.07386777711093176
watch|0.07272719607869724
milk|0.0720923605451486
lives|0.07194316166793477
bad|0.06818156772147022
baby|0.06734782698817707
action|0.0673403656631412
admitting|0.06706667660088914
thugs|0.06672895008569596
choices|0.06672241734245671
information|0.06666734658731849
acts|0.06666666666662582
retired|0.06666666661635914
paint|0.06661896121381866
target|0.06653495358971512
touch|0.06641329527297694
pc|0.06616376914354301
status|0.0654207957263207
able-bodied|0.06525457480454971
truly|0.06394302289677338
laid|0.06203070422236789
unemployment|0.06100119644174892
understand|0.06086921878620384
friends|0.060274190716884814
sanctuary|0.060057331858872305
blacks|0.05992313215630563
food|0.059265392576025894
serving|0.05904058836093577
white|0.058451477009832165
opportunity|0.05707954706141747
multiple|0.05683979027847761
eastern|0.056263201228275925
6th|0.055480292763092943
oxymoron|0.055386995760997995
legal|0.05504916907252191
civilized|0.053669476247588103
lady|0.05335230009879516
needs|0.0532559099817799
speak|0.052993985039628315
oh|0.05263152349050256
go|0.0522138754063483
possible|0.051971417911750056
totally|0.05168733297169161
religion|0.05089378273921478
admit|0.05085802439205408
cop|0.050504120390154374
olympic|0.0502235765971607
nuts|0.05010874926406942
michele|0.05001703985360837
silver|0.0500020973131976
put|0.05000000050343616
organization|0.050000000000000024
...............|0.04999999965494931
obama|0.04877415608379059
old|0.04844888406595932
enough|0.04761899737954427
care|0.0471903072375063
lost|0.04717874017487354
pass|0.04698288929539084
michelle|0.04645304951036493
great|0.046000817288827864
lol|0.04579166356124189
racism|0.04545449755999417
ship|0.04444433392981623
work|0.04440910674390745
cares|0.04339295119281352
house|0.04305815103945706
vote|0.04302517228675548
find|0.04205801781956622
level|0.0416630460587512
behind|0.04073264483182825
n't|0.04055972425317874
stood|0.04054179624974133
anything|0.04050197184614208
succeed|0.0401247074064076
animals|0.040008808598905314
afford|0.03999999355217666
thought|0.03988944377781048
nothing|0.03967705455065655
silly|0.03949693322792945
person|0.03948802897928551
would|0.03934565031157763
luck|0.03931488725557369
check|0.039290959352442326
ice|0.03869923858074472
true|0.03869530340596729
male|0.038676747560184147
really|0.03865126823610346
us|0.038639710179490305
u|0.036793226668354974
mexicans|0.036502912230058714
card|0.03634042796575832
high|0.035798543343272815
monica|0.03499376972829047
need|0.034979183412734594
probably|0.033722534213450076
law|0.03353752734331618
sharia|0.03333364629375145
privileged|0.033333333897033884
wait|0.03333333342608538
maybe|0.03332166562297279
right|0.03225804711419391
stop|0.032258030526437054
forced|0.032109917458205996
woman|0.0319678624198151
reverse|0.0318646660454238
court|0.031775103546381495
naming|0.03131447025811264
catholic|0.03080556176986766
gays|0.030734246312916418
sue|0.030576686825220255
take|0.030422393977018784
already|0.030061344385098665
genocide|0.028916035863098863
read|0.028660690601386842
statement|0.02859116852974503
dont|0.028586054235673338
everywhere|0.028571479419140528
always|0.028511699728124923
equal|0.02806913889116623
social|0.027906952226774438
look|0.027145839834481544
affirmative|0.025237529315285348
administration|0.025157377771962596
racial|0.024999999994502493
citizens|0.02498489373694324
school|0.024952329941231387
drug|0.024874758533275396
raped|0.024796052588586394
answer|0.024765806269855434
innocent|0.024433824152912075
best|0.024065986621765612
country|0.023941534605890574
nation|0.023406935012073332
never|0.023229184110875722
lorry|0.022710850832961958
privilege|0.022253054800613986
slaves|0.02222985201583636
far|0.02160677583104309
wish|0.021363872807311977
reality|0.021277303530778544
secularists|0.021065705556077473
expect|0.021012634215521207
good|0.02056472880403986
6|0.020144188335762515
even|0.019999999488347093
international|0.019144785550751376
know|0.019048222396549217
live|0.018666445284032843
first|0.018519222005324874
transgender|0.018397081371105916
alligator|0.018181818049153704
middle|0.018107474285181436
world|0.018105322961696552
could|0.017857124041420962
virulent|0.017848712549445776
dead|0.017778193903486502
hey|0.017679411229561483
help|0.01715343248659354
weak|0.0170617482237066
judgements|0.017037717625926378
pregnant|0.017023514719027612
learn|0.01666666805262965
federal|0.01663125437541063
words|0.015386137653942073
one|0.014843340805744364
better|0.014724094287153109
hard|0.014670491962877945
idea|0.014654911338017981
either|0.014633542037563126
else|0.014509405417882834
want|0.014397167322431976
``|0.013959749659169457
someone|0.013952088029194823
like|0.013815764396295024
keep|0.013790040276928118
desert|0.013419127019905197
people|0.012660523273916643
list|0.011709430436935312
embrace|0.011374405542664095
rap|0.011324511973723347
aft|0.011235574099314704
actually|0.011205037944286055
got|0.011112975939305526
less|0.011111111116888029
hope|0.011076688764824441
shutting|0.011069855046674345
hugh|0.010949053682040716
'll|0.01092081711963764
worse|0.01052541122151937
think|0.010455039285685074
income|0.01038479881656405
blood|0.01026714754229362
life|0.00913310136530952
grew|0.009132870427598628
fact|0.009091017730697624
everyone|0.008692395461406517
let|0.008643904038434045
''|0.008594085620253536
calling|0.008349114756255037
's|0.008331203456661237
accompanied|0.00785623728077196
demand|0.00762902034391925
boarding|0.007345215345737244
real|0.007205698687635155
say|0.0069594103189109715
money|0.006906690113633613
liberal|0.006896551806794179
navy|0.006768075470143827
thing|0.006693922691540098
charter|0.006259782925474577
man|0.006206317721964856
tell|0.005940946955078173
government|0.005612618453653032
sure|0.005072672282974358
born|0.004797813790586582
comes|0.004657342229108985
see|0.004300066437104394
trump|0.004259518576990298
broom|0.003969743685718408
bracelets|0.003881200747544855
act|0.0038257432047667803
violence|0.0037915030683979907
harvey|0.003691534544478427
get|0.0035999690576781285
...|0.0035852178026515966
sign|0.003525277547165511
hate|0.0034123239142803768
coffee|0.003387765080298998
102|0.0030304013121048466
veteran|0.002487488222489538
terrible|0.0024373944976953457
available|0.0024266647217898955
empty|0.0019640864068056763
wicked|0.0019447777855490012
ability|0.0018957512643558566
patrol|0.0017185675638891728
skippy|0.0015552554688039067
ethnicity|0.0014231366170129212
become|0.0012389471854392356
image|0.0012357148327386326
grade|0.0012315486748032622
america|0.0012130114218052497
pro|0.001172045456155971
caucasian|0.0010890656914266383
period|0.0010614438076146488
english|0.0010265060876199653
requirements|0.0010235899684800165
gets|0.0009478731016959059
free|0.000922795792906999
perpetuate|0.00070390330701382
morality|0.0006182917498015674
rules|0.0006042327816481138
coyote|0.0006004198268532823
human|0.0005982860264164503
musiims|0.0005901402401811584
nature|0.0005849068726547979
handed|0.0004977947928671456
privacy|0.00038145941713958466
buffalo|0.0003360257440000754
useless|0.00032707056644083277
sancuary|0.00030359402478286784
carter|0.0003013352101103761
......|0.0002962944357309864
sense|0.00028013439317413173
opposite|0.00026300400231458185
demokkkrat|0.0002516689217936981
said|0.00023711110889682556
times|0.0002148628343910497
muzzy|0.00020605141909773027
compete|0.00019989655061250684
deserve|0.00018792265072913316
eat|0.0001801325066929982
e.|0.0001708617368635909
profile|0.00016063747268640934
telepromter|0.00014143198419544904
brain|0.0001296077308438413
completely|0.0001281564551584735
alligators|0.0001263945645167969
pay|0.00011232318517637182
lewinski|9.980124212266572e-05
clout|7.938730745905934e-05
eliminated|7.578691084009215e-05
crap|7.552891807765836e-05
liberals|7.506854822513435e-05
ground|7.502037502575832e-05
small|7.426635290521365e-05
feminism|7.047238035684522e-05
came|6.990749529686626e-05
posts|6.714797276147142e-05
two|6.474568979089899e-05
gibberish-|6.448877148568413e-05
folk|6.108266275062522e-05
translator|4.912978289403059e-05
leftist|4.265810715599061e-05
african-american|3.9042012109699924e-05
comeback.|3.904201210969985e-05
benefiting|3.904201210969985e-05
feels|3.7447910832400255e-05
education|3.685397997661079e-05
burn|3.685196549202411e-05
racist|3.679188623071664e-05
faith|3.6021881996841643e-05
oiler|3.595692869026168e-05
move|3.578250772394113e-05
commission|3.518556893212027e-05
uncivilized|3.2491828858368284e-05
politicians|2.983294331473055e-05
95|2.894529298949067e-05
happen|2.6079695393104565e-05
'is|2.3548650043142624e-05
dry|2.194912158688389e-05
honest|2.141699204100071e-05
depended|1.9521006054849962e-05
adult|1.9521006054849925e-05
sought|1.9521006054848654e-05
greatness|1.9521006054808905e-05
…|1.952100605475102e-05
elsewhere|1.9520919743837653e-05
using|1.9279375271535993e-05
f.a.g|1.8425822405210292e-05
front|1.6060981786214513e-05
basis|1.5918971682232406e-05
hearing|1.4925016320673613e-05
loves|1.483870896882953e-05
purposes|1.414784629816257e-05
yep|1.4005158944525285e-05
fi|1.3823529062982663e-05
azzkicking|1.3711451377096395e-05
something|1.3622475637816535e-05
condition|1.3265794150404611e-05
finally|1.3014004036566618e-05
ready|1.3014004036450908e-05
hungry|1.299134403702832e-05
contributions|1.2951351961268473e-05
relative|1.2897281595924959e-05
used|1.2589538586948783e-05
option|1.1571486153316712e-05
moral|1.1373574621431522e-05
backs|1.0963029044849303e-05
immigrants|1.0742434547061918e-05
barry|9.274223187547107e-06
credence|8.940615341734848e-06
meds|8.70819868311612e-06
lot|8.089641121992575e-06
fififififif|8.006490101890943e-06
ifif|7.988054586396034e-06
consider|7.808402422579472e-06
african|7.808402421939984e-06
politics|7.803671763490042e-06
kids|7.728629067120392e-06
slavery|7.192815570035499e-06
discriminate|7.07353187130731e-06
britannica.com/biography/harvey-milk|6.8426945625648966e-06
walls|6.507002018283321e-06
might|6.111457363830592e-06
rights|5.96367315894413e-06
minority|5.584355604513477e-06
build|5.577430301385703e-06
thats|5.4642811788381125e-06
barbaric|5.337589922005392e-06
applications|4.900511269079199e-06
science|4.540708636598381e-06
anti-|4.53099762154352e-06
earned|4.446161910287572e-06
runs|4.085421056931882e-06
namely|3.9180560506224534e-06
kind|3.9042011965223656e-06
meaning|3.54491766627281e-06
follow|3.435114666555933e-06
spin|3.387470689824579e-06
proud|3.253501009142466e-06
according|3.189552028853236e-06
toward|3.1051182595239386e-06
50|3.06887462039687e-06
send|3.043796464072747e-06
bellingham|2.9982883896995106e-06
hear|2.814430559064227e-06
mess|2.7760043428447502e-06
spay|2.6940905754606334e-06
“|2.6925525592884772e-06
contribute|2.600102463634624e-06
psychology|2.584478980233052e-06
13|2.492555664460975e-06
change|2.442857843295312e-06
make|2.401929757742879e-06
depends|2.4018151479246216e-06
ban|2.33601279773123e-06
back|2.2146105320602016e-06
discharged|2.172225859004758e-06
isis|2.1286465808321817e-06
makes|2.1014927106710603e-06
millennials|2.093046373279283e-06
invalidated|2.061405640296776e-06
boiling|2.0597022709623047e-06
making|2.0548427426157816e-06
home|2.047958441906904e-06
americans|1.9520907075309937e-06
evil|1.8840627711744242e-06
legitimate|1.8823540272054766e-06
”|1.859143433795231e-06
.....|1.7746369135395402e-06
lying|1.7090037507240098e-06
grinch|1.7026475253256735e-06
different|1.6974581962204183e-06
testing|1.63858052188373e-06
trying|1.606304107440251e-06
made|1.5016158503549115e-06
7.62|1.4853325228880721e-06
39|1.4128715707162342e-06
stand|1.3881205390360215e-06
dummycraps|1.3211389541467612e-06
usa|1.3196394144854296e-06
rioting|1.3063684654257558e-06
velcro|1.2268887716659903e-06
creationist|1.2020687450320366e-06
'african|1.1930762918055393e-06
sufficient|1.1913099398075389e-06
bandits|1.1194849482532021e-06
123|1.053112957596639e-06
a…|1.0448239090576905e-06
earth|1.0304563694359578e-06
color|9.328489507198935e-07
also|9.299767404986855e-07
armed|8.993722662461086e-07
bathroom|8.291225038521897e-07
american|7.967682658250635e-07
saying|7.925039467093262e-07
wrong|7.793574667775398e-07
males|7.316229657513181e-07
hahahahahahaha|7.186603678821513e-07
dark|6.800822298647091e-07
time|6.660550147614814e-07
libidinous|6.369941459208769e-07
reading|6.341580568558492e-07
voters|6.29126085827103e-07
faster|5.959783762651681e-07
beg|5.591844872365747e-07
perfect|5.121228521809407e-07
fat|5.090323486056647e-07
sb117|4.862262928284621e-07
hull|4.4319172938234174e-07
--|3.4329721445533724e-07
staying|3.0586493949200564e-07
attitude|3.058649389554098e-07
papers|3.057085597160123e-07
low|3.0100737930342334e-07
many|2.90978408112489e-07
jesus|2.879669541504143e-07
whatever|2.867730811652501e-07
imagine|2.846872843062234e-07
count|2.769949086907142e-07
wookie|2.556622113680795e-07
resistant|2.515233151487755e-07
looks|2.4854250697942945e-07
wellbeing|2.313578262196468e-07
lie|2.2062283295745754e-07
general|2.0254144251933123e-07
sea-men|2.020564146443249e-07
leaves|1.8082565161151958e-07
perfectly|1.71878692777721e-07
nasty|1.6768255336608867e-07
brobama|1.6079128462387619e-07
thanks|1.5114448132156223e-07
monkeys|1.4648474834233481e-07
sadly|1.296893335002494e-07
choice|1.2729126525736004e-07
little|1.269921139289843e-07
wo|1.257621301868229e-07
active|1.2345601644228537e-07
sexuality|1.1555696947943612e-07
number|1.1251419789721902e-07
products|1.0130044637908048e-07
east|9.577408959069439e-08
obummers|9.271280336786702e-08
inherently|9.24465007105107e-08
waste|8.940056588903769e-08
confused|8.413329130953668e-08
god|8.336570889681135e-08
diversity|7.792362991737897e-08
sailors|7.74603832271225e-08
case|7.616447204915852e-08
illegally|6.962913532143915e-08
dept|6.765501764098387e-08
allowing|6.364529567787312e-08
outrage|6.364529561921108e-08
confusion|5.784155354957571e-08
millions|5.712586824677741e-08
disease|5.4079942968778e-08
group|5.355412330297322e-08
run|5.1532746938136166e-08
harmful|5.146663583219873e-08
honor|4.794093165042904e-08
mm|4.6225614114270286e-08
isnt|4.46190842939842e-08
face|4.206371672992426e-08
causes|3.825411961855744e-08
viable|3.769108234573605e-08
transformation|3.694889902927656e-08
several|3.566099361838683e-08
hetero|3.45258004408322e-08
monkey|3.413552108771107e-08
redefining|3.324611466986868e-08
truth|3.303475111464604e-08
least|3.155005776377676e-08
spoiled|3.109818930147057e-08
watches|2.7896572682057747e-08
otherwise|2.7110715788287995e-08
assigned|2.6513857101805088e-08
nobodys|2.5708425737893173e-08
demonizing|2.428276955073926e-08
prision|2.4053307107610535e-08
related|2.3800607974084822e-08
tenet|2.3506575574927524e-08
blowing|2.3257191017478362e-08
-young|2.247812851408071e-08
apologists|2.2186176984462237e-08
disagreement|2.1314129060181598e-08
college|1.98890781329777e-08
creaturrrrre|1.8149005386883203e-08
men|1.735776181993078e-08
involved|1.652330506920255e-08
political|1.5778854798466882e-08
determined|1.543670923309648e-08
harm|1.3550927321622344e-08
liberalism|1.3521767676411352e-08
tg/gays|1.3437340434648628e-08
working|1.3221941709860773e-08
event|1.2510580960078954e-08
horse|1.2290285148841024e-08
jungle|1.046784325259469e-08
naval|9.78979209389476e-09
proof|9.192498471461608e-09
're|8.74706392817678e-09
afactor|8.733243506142686e-09
chelsea|7.714487211308777e-09
painted|7.632470055973783e-09
reside|7.456061878098169e-09
pearl|7.205358797879688e-09
way|6.087545823270382e-09
women.gee|5.285736337512503e-09
going|4.980981905625587e-09
shame|4.949664226968354e-09
much|4.834183909374655e-09
fine|4.7489493917554326e-09
intelligence|4.629555327167018e-09
picked|4.607434522796438e-09
alive|4.42231198327648e-09
intellectuals|4.421220962531709e-09
talk|4.361903140592166e-09
stone|4.154584527396557e-09
belongs|3.98450153597686e-09
stole|3.6028692251832695e-09
properly|3.5922822050338256e-09
whether|3.528345775549724e-09
hanging|3.0088290969843e-09
kcarab|2.7722382202160896e-09
common|2.6431224578149057e-09
considering|2.5570626038126494e-09
meat|2.4003770193736786e-09
taxes|2.132529631696869e-09
known|1.953700944897902e-09
tax|1.8392974476810764e-09
raise|1.7117123940479928e-09
jump|1.709853058234631e-09
founded|1.7092683213260073e-09
ok|1.5793200170358133e-09
vision|1.4613741774129342e-09
bottom|1.4589119068375567e-09
threatening|1.415099570856171e-09
teams|1.2957530992433987e-09
children|1.1492825690007574e-09
actions|1.0427180896499521e-09
methuen|1.0360593494448338e-09
prob|1.0284495342863865e-09
pushing|1.0236506473911438e-09
point|8.136227189196047e-10
worst|8.106903658042092e-10
mexican|8.047147024260456e-10
ships|7.971321380750851e-10
trash|6.888726537865313e-10
three|6.616003789261527e-10
cataracts|5.902116630237625e-10
babies|5.868833419242492e-10
francisco|5.691451360545442e-10
imagination|5.569979926713382e-10
watering|4.690995862091085e-10
looney|4.612469517439877e-10
....|4.3543946331830743e-10
author|4.152073845704401e-10
cut|3.8898606002923943e-10
hmmmm|3.1718287843861837e-10
guards|3.1294049973511946e-10
deutschland|3.0777801109069556e-10
fly|2.891994805248094e-10
ever|2.666780629628328e-10
bed|2.63832028050878e-10
vacations|2.638027943289333e-10
via|2.6074084041634403e-10
play|2.583543795564582e-10
strange|2.5535316083846735e-10
nite|2.5084484395326333e-10
ca|2.425389998336511e-10
bare|2.3279023153577327e-10
perpetuating|2.317693444571963e-10
hauls|2.2723698478444022e-10
hold|2.266094302015447e-10
clueless|1.9678066680975556e-10
bet|1.9062439259514682e-10
8|1.7378294359104985e-10
corner|1.716420862190727e-10
pure|1.7162340386110826e-10
use|1.6815882425777283e-10
failing|1.6771387104750964e-10
peaceful|1.6691739102014935e-10
yes|1.6348984975669206e-10
groups|1.564999301320743e-10
donald|1.5594309293804914e-10
start|1.4021812155835966e-10
czar|1.3856613634288806e-10
islamic|1.3839589543624195e-10
elaborate|1.3191545688011827e-10
taxpayer|1.319125804682508e-10
trips|1.3098886804893854e-10
san|1.278757763833718e-10
ovens|1.207038025086149e-10
stain|1.196101256939509e-10
vacuous|1.1785004473626021e-10
payer|1.1418459253336645e-10
barrack|1.0740826006383486e-10
dems|9.849943524781496e-11
e.b.t|9.586776294048829e-11
'group|8.77957706535426e-11
bigot|8.174193912029151e-11
recruiting|7.605918861585985e-11
constituency|7.230016585424437e-11
welfare|7.075442954114183e-11
wonder|6.38454906193573e-11
roads|6.324700763116198e-11
hooligans|5.4751092548599445e-11
equality|5.309287243742067e-11
control|5.0659811445223066e-11
german|4.4165021331119284e-11
po|4.395469351848706e-11
conservative|4.2374565635801e-11
rejected|4.191482716464634e-11
brain-dead|4.027862545171052e-11
brown|3.700668085867579e-11
ones|3.519071700708309e-11
hoping|3.407587101379023e-11
reagan|2.9560261642702044e-11
nancy|2.955998112929117e-11
resemblance|2.857749592521941e-11
healthcare|2.827352398331862e-11
moochers|2.815054855886956e-11
spent|2.63831896244328e-11
quest|2.5662183489316703e-11
micheal|2.54674272862734e-11
recognized|2.5287649751959406e-11
qualified|2.4708577548756078e-11
2012|2.4495804227656513e-11
cards|2.4493261651859365e-11
astounding|2.4470217734039187e-11
solution|2.417251859843563e-11
freloaders|2.3309310037689102e-11
agricultural|2.2507217817944628e-11
complete|2.198600235656596e-11
socialists|2.1840708798824807e-11
single|2.147527988346095e-11
families|2.029476056666893e-11
lack|1.9832747788146955e-11
1|1.9060206674310222e-11
joe|1.861475584491301e-11
collecting|1.6614642994738915e-11
united|1.3181957533569242e-11
selling|1.2503022607348474e-11
hildabeeste|1.1331735549902077e-11
cleo|9.252701678819513e-12
originally|8.908310335984308e-12
misinformed|8.782421219530083e-12
vs|8.38095252442393e-12
orlando|8.309678870925078e-12
f|8.119904748582486e-12
congo|7.855227579511848e-12
larry|7.807532744202575e-12
refresher|7.528896974711296e-12
neuter|7.468940189108674e-12
must|7.463406724733282e-12
boats|6.830758181308738e-12
defense|6.20512530247197e-12
leave|5.765405930446832e-12
sentence|5.394147351012225e-12
female|5.2421900154087094e-12
around|5.024527061686416e-12
insulting|4.9438956828535624e-12
clearly|4.812546657480755e-12
huge|4.725405252277901e-12
cancer|4.371347728238106e-12
moves|4.084466098674966e-12
becoming|4.033303232895951e-12
eyeseeit|3.8241964914099444e-12
45.2|3.751234980890416e-12
2015|3.729482415302588e-12
department|3.708030692713902e-12
nfl|3.5605075372291455e-12
madame|3.3707703295249304e-12
another|3.3115451500177545e-12
four|3.2493741031266662e-12
victims|3.215344428321388e-12
mode|3.1328273308872667e-12
pitcher|3.028866046861367e-12
thessalonians|2.9373367104081186e-12
unless|2.622819133596915e-12
states|2.5859372852378414e-12
jews|2.5014563519969094e-12
ijs|2.418696660148012e-12
agree|2.273821066434488e-12
republican|2.174347691251087e-12
wing|2.147933105723035e-12
brussels|2.077034633228897e-12
49|1.8699708448366437e-12
refugee|1.7886729134867588e-12
rantings|1.7525980666732721e-12
.like|1.7220447290355877e-12
talking|1.548240854159352e-12
referring|1.536049686976948e-12
so-called|1.5349453800039865e-12
swimming|1.500494066540013e-12
3:10|1.4676911134113446e-12
fluff|1.1357094092994293e-12
keeping|1.0320393406291085e-12
ask|9.708888103835056e-13
population|9.586909044401183e-13
sorting|9.272902756978645e-13
catcher|8.958611630305313e-13
exempt|8.394209992667896e-13
progressive|7.32684399296055e-13
