masked_words|abs_decrease_on_replacement
sicker|1.0
sues|1.0
dcrats|1.0
closernation|1.0
idaho|1.0
wart|1.0
20-gauge|1.0
mushrooms|1.0
jester|1.0
jersey😜|1.0
muzzie|1.0
dalit|1.0
stubby|1.0
cockroach|1.0
pod|1.0
nigga👀|1.0
lindasarsour|1.0
pro-nazi|1.0
abnormal|1.0
lousy|1.0
batting|1.0
liberals/corrupt|1.0
fuuckkkk|1.0
bitten|1.0
woodstock|1.0
'terrorist|1.0
gamestopcontest|1.0
gatlin|1.0
rescheduled|1.0
repeater|1.0
masterbate|1.0
transvestite|1.0
yentas|1.0
gay/lesbian|1.0
bauble|1.0
replaces|1.0
transphobic|1.0
repulsed|1.0
fatbastard|1.0
treasonousgoverment|1.0
blisters|1.0
yutz|1.0
'porn|1.0
faking|1.0
bitchc|1.0
ratbags|1.0
fuckinggg|1.0
fuckbucket|1.0
life-or-death|1.0
fuckingndbs|1.0
tuesdaythought|1.0
fuckass|1.0
yonks|1.0
fuck-|1.0
yucker|1.0
fakenews.walter|1.0
blvd🤔|1.0
unepic|1.0
proisrael|1.0
licker|1.0
unkind|1.0
fridayfeeling|1.0
acknowledges|1.0
fuckidng|1.0
townhalls|1.0
mediocre|1.0
end.despicable|1.0
reaserch|1.0
rethuglicans|1.0
faggot|1.0
leia|1.0
respects|1.0
facetious|1.0
megumi|1.0
xm15-e2s|1.0
qual|1.0
resounding|1.0
embedded|1.0
pornhub|1.0
girls.she|1.0
bewise|1.0
woker|1.0
lnvestigation|1.0
porters|1.0
maggot|1.0
feckers|1.0
possessor|1.0
blase-ford|1.0
fallon|0.9818181818181818
delirious|0.95
bafoonicus|0.95
dillusional|0.9454545454545455
maaaad|0.9454545454545455
tfw|0.9454545454545455
hungery|0.9272727272727271
dickmatized|0.9272727272727271
idiot🤡😡|0.909090909090909
homies|0.9
waits|0.9
sucker|0.9
mulford|0.8
locomotive|0.8
duncan|0.8
torn|0.8
masturbate|0.8
'dregs|0.8
breakdown|0.8
ked|0.8
brat-and|0.8
2nd-tallest|0.8
frequent—and|0.8
egomaniac|0.8
closes|0.8
pumpkin|0.8
butts|0.8
twitting|0.8
marcy|0.8
hourly|0.8
crapper|0.8
bad/ineffective|0.8
scarred|0.8
pig🤬|0.8
tale|0.8
shit-|0.8
numbered|0.8
maga=|0.8
yessssshhhhh|0.8
washer|0.8
fridge|0.8
discovery|0.8
bloated|0.8
𝓭𝔂𝓼𝓹𝓱𝓸𝓻𝓲𝓪|0.8
'senate|0.8
punishing|0.8
catholics|0.7
ck|0.7
duck|0.68
venom|0.6666666666666666
fucker|0.6666666666666666
frustration|0.6666666666666666
cheater|0.6666666666666666
seemingly|0.6666666666666666
sponsored|0.6666666666666666
grader|0.6666666666666666
steroid|0.6666666666666666
screwed|0.64
crook|0.6316666666666666
bitch|0.621676891615542
larries|0.6
unhappy|0.6
fricking|0.6
kansas|0.6
lacked|0.6
pigeon|0.6
gypsy|0.6
battlefield|0.6
celebrity|0.6
buttmunch|0.6
maniac|0.6
void|0.6
coz|0.6
separating|0.6
mart|0.6
bitches|0.6
tempered|0.6
cart|0.6
bars|0.6
youuuuu|0.6
shitty|0.5894736842105263
sucks|0.5687732342007435
fuckin|0.5428571428571428
cher|0.5333333333333333
sector|0.5333333333333333
fuck|0.517051705170517
shit|0.514567774057859
asshole|0.51
nigga|0.5096774193548387
concentration|0.5
conflict|0.5
fredo|0.5
jmo|0.5
puke|0.5
flotus|0.5
folk|0.5
inmate|0.5
culturally|0.5
walkawaymarch|0.5
counted|0.5
xxx|0.5
nutcases|0.5
ar-15s|0.5
compete|0.5
complacency|0.5
indoctrinating|0.5
bitchhh|0.5
forefathers|0.5
bitchhhhhh|0.5
gm|0.5
mobilize|0.5
fuckers|0.5
27|0.5
reflects|0.5
menace|0.5
helpless|0.5
fuckoff|0.5
yuge|0.5
trick|0.5
grabber|0.5
kneelers|0.5
scrutiny|0.5
worded|0.5
distorting|0.5
diversion|0.5
kooky|0.5
enemyofthepeople|0.5
sayin|0.5
sassy|0.5
whomever|0.5
unprofessional|0.5
traitors|0.5
tits|0.5
molested|0.5
drainthedeepstateswamp|0.5
verbal|0.5
sicko|0.5
trudeaumustgo|0.5
dwpcrimes|0.5
angelina|0.5
glasses|0.5
reduces|0.5
kanye|0.5
shyt|0.5
touring|0.5
anti-americans|0.5
globalists|0.5
ostrich|0.5
freshmen|0.5
bullshit|0.49
disgusting|0.4877184097239808
whine|0.48
satan|0.4677083333333333
pervert|0.4666666666666667
assholes|0.4666666666666667
bluffing|0.4666666666666666
uncultured|0.46363636363636357
idiot|0.45289256198347105
fucking|0.4504597701149425
butt|0.45
deport|0.45
freaks|0.45
bribes|0.45
nail|0.43333333333333335
opportunist|0.43333333333333335
nasty|0.42857142857142855
ass|0.41318681318681316
clown|0.40384615384615385
ignorant|0.4027777777777778
stupid|0.4016393442622951
rounded|0.4
greasy|0.4
wipe|0.4
yeap|0.4
rss|0.4
insanely|0.4
grant|0.4
dumber|0.4
finances|0.4
hyt|0.4
drivers|0.4
immature|0.4
hypocrisymuch|0.4
dangerousdemocrats|0.4
hottest|0.4
damned|0.4
2/5|0.4
weirdos|0.4
actuality|0.4
dildo|0.4
sack|0.4
refusal|0.4
silly|0.4
prescreening|0.4
penny|0.4
craven|0.4
applauded|0.4
perjurer|0.4
lynching|0.4
ode|0.4
throgh|0.4
brats|0.4
leg|0.4
azz|0.4
kinky|0.4
berserk|0.4
tallest|0.4
murda|0.4
islamic|0.4
blackout|0.4
theferalleft|0.4
kavannah|0.4
knucklehead|0.4
conservatives=self-hating|0.4
assualted|0.4
transgenders|0.4
straws|0.4
breitbarters|0.4
narrow|0.4
trashing|0.4
burger|0.4
boy🐒|0.4
crap|0.39574468085106385
idiots|0.384
disgrace|0.37896825396825395
attempted|0.37777777777777777
useful|0.36
fucked|0.3548387096774194
ugly|0.35454545454545455
stupidity|0.35
ignorance|0.34285714285714286
dung|0.3333333333333333
melt|0.3333333333333333
abhorrent|0.3333333333333333
erick|0.3333333333333333
praise|0.3333333333333333
sham|0.3333333333333333
hog|0.3333333333333333
perceived|0.3333333333333333
teenagers|0.3333333333333333
platforms|0.3333333333333333
gore|0.3333333333333333
lesser|0.3333333333333333
chains|0.3333333333333333
liberals/democrats|0.3333333333333333
bodyguards|0.3333333333333333
tana|0.3333333333333333
oust|0.3333333333333333
distracts|0.3333333333333333
hears|0.3333333333333333
demonic|0.3333333333333333
logical|0.3333333333333333
bastards|0.3333333333333333
embraced|0.3333333333333333
kitchen|0.3333333333333333
havent|0.3333333333333333
vibes|0.3333333333333333
batshit|0.3333333333333333
martin|0.3333333333333333
shithole|0.3333333333333333
sexist|0.3333333333333333
couples|0.3333333333333333
impressive|0.3333333333333333
starring|0.3333333333333333
douche|0.3333333333333333
dumbasses|0.3333333333333333
prostitute|0.3333333333333333
upsetting|0.3333333333333333
comey|0.3333333333333333
ramos|0.3333333333333333
dope|0.3333333333333333
placed|0.3333333333333333
millennials|0.3333333333333333
nuts|0.32681159420289857
traitor|0.32222222222222224
lump|0.3181818181818182
sick|0.315650406504065
carrey|0.3142857142857143
pedo|0.3116666666666667
label|0.3111111111111111
moe|0.31111111111111106
fraud|0.3103448275862069
gross|0.3103448275862069
poverty|0.3090909090909091
hypocritical|0.3090909090909091
liar|0.3084933845497226
waves|0.3055555555555555
demented|0.3038961038961039
sociopath|0.3037037037037037
fool|0.30088141025641024
wrecking|0.3
satanist|0.3
nowhere|0.3
suck|0.3
xenoblade|0.3
weirdo|0.3
toward|0.3
quack|0.3
left-wing|0.3
aa|0.3
💞|0.3
louder|0.3
colour|0.3
robyn|0.3
proving|0.3
anderson|0.3
dumb|0.2993006993006993
kill|0.2981132075471698
corrupt|0.2962962962962963
proper|0.2923076923076923
piss|0.2909090909090909
network|0.28888888888888886
balls|0.288135593220339
pussy|0.2868217054263566
lier|0.2857142857142857
rn|0.2857142857142857
boobs|0.2857142857142857
worst|0.28524590163934427
jr.|0.28
rat|0.28
sex|0.2792452830188679
dumbass|0.2791666666666667
pathetic|0.27906976744186046
fascist|0.2761904761904762
slave|0.275
racist|0.27476635514018694
hell|0.2727272727272727
inexcusable|0.26666666666666666
sacred|0.26666666666666666
soviet|0.26666666666666666
pitt|0.26666666666666666
television|0.26666666666666666
centuries|0.26666666666666666
homicides|0.26666666666666666
cells|0.26666666666666666
smug|0.26666666666666666
earn|0.26666666666666666
breathing|0.26666666666666666
buried|0.26666666666666666
cycle|0.26666666666666666
tongue|0.26666666666666666
rarely|0.26666666666666666
hackers|0.26666666666666666
effected|0.26666666666666666
hypocrite|0.26666666666666666
slick|0.26666666666666666
porn|0.2625
delusional|0.26
controlling|0.2571428571428571
bert|0.2571428571428571
released|0.2571428571428571
dry|0.2571428571428571
theresistance|0.2571428571428571
mobs|0.2571428571428571
prophet|0.2571428571428571
goat|0.2571428571428571
demon|0.2571428571428571
af|0.2571428571428571
religious|0.2529411764705882
obsession|0.25
gag|0.25
billy|0.25
foul|0.25
historical|0.25
turd|0.25
fort|0.25
tl|0.25
raping|0.25
competing|0.25
tuesday|0.25
satanists|0.25
cameron|0.25
myth|0.25
respecting|0.25
impeach|0.25
expressing|0.25
lindsey|0.25
hurry|0.25
anti-antifa|0.25
theview|0.25
brainwashing|0.25
crack|0.25
magazine|0.25
omfg|0.25
y'all|0.25
ouch|0.25
england|0.25
conscience|0.25
st|0.25
feeding|0.25
twins|0.25
bullies|0.24444444444444444
devil|0.24285714285714285
crazy|0.24204545454545454
minus|0.24166666666666664
bastard|0.24
repulsive|0.2375
murderer|0.23333333333333334
sexy|0.23046875
alert|0.22857142857142856
math|0.22857142857142856
contempt|0.22857142857142856
losers|0.22857142857142856
asses|0.22857142857142856
push|0.22777777777777777
mentally|0.22626262626262628
bitter|0.22608695652173913
bb|0.225
shocking|0.2222222222222222
ms|0.2222222222222222
area|0.2222222222222222
dick|0.2222222222222222
moron|0.2211111111111111
narcissist|0.21666666666666665
drunk|0.21428571428571427
enemy|0.21333333333333335
scum|0.2125
death|0.2125
poor|0.21083172147001936
witch|0.20909090909090908
thugs|0.20869565217391303
losing|0.20666666666666667
despicable|0.20434782608695654
rapid|0.2
wrongfully|0.2
raped|0.2
-etc|0.2
gotv|0.2
foulmouthed|0.2
yokels|0.2
bearded|0.2
freak|0.2
6/7|0.2
dweeb|0.2
prof.|0.2
bisca|0.2
-cultural|0.2
gop-|0.2
looneyleft|0.2
plantations|0.2
barn|0.2
billy~|0.2
rambling|0.2
brookee|0.2
puhlease|0.2
pisses|0.2
brittany|0.2
wild/wet|0.2
beign|0.2
grandstands|0.2
grandmother|0.2
pulpit|0.2
lunaticleft|0.2
unbridled|0.2
punks|0.2
brioche|0.2
abso|0.2
accordingly-you|0.2
toenails|0.2
albert|0.2
fiberals|0.2
lowcut|0.2
albeit|0.2
achichincle|0.2
abomination|0.2
bigstuff|0.2
fakefeminist|0.2
prisoners|0.2
goons|0.2
fyi|0.2
leopard|0.2
ytd|0.2
🤢🤢🤢🤢🤢🤢🤢|0.2
ewu|0.2
boruto|0.2
resists|0.2
funniest|0.2
every1|0.2
unproven|0.2
word.there|0.2
premediated|0.2
geno|0.2
unhinged|0.2
lethal|0.2
trashpeople|0.2
womanhood|0.2
gaining|0.2
liberalismcausesmentalretardation|0.2
rentals|0.2
zealots|0.2
booter|0.2
gems|0.2
ppp-|0.2
repug|0.2
wiv|0.2
unity|0.2
aggravate|0.2
mediterranean|0.2
rear|0.2
unicorns|0.2
republicans🤔🤔|0.2
rinos|0.2
trumpster|0.2
leftists/terrorists|0.2
goers|0.2
ridiculing|0.2
elites|0.2
f-up|0.2
unifying|0.2
eyebrow|0.2
explode|0.2
goalkeeping|0.2
trumpsamerica|0.2
litterly|0.2
prevented|0.2
embarrassing|0.2
marijuana|0.2
blockchainful|0.2
legion|0.2
tru|0.2
revenge|0.2
evidently|0.2
sponsor|0.2
rudely|0.2
😝|0.2
tagged|0.2
/have|0.2
democommunists|0.2
justice-|0.2
annette|0.2
switcher|0.2
choosing|0.2
veterens|0.2
surely|0.2
clarify|0.2
ms.|0.2
waving|0.2
on-it|0.2
cleavage|0.2
signifing|0.2
athletes|0.2
i-dle|0.2
athens|0.2
daves|0.2
danikaharrod|0.2
jihoons|0.2
demolish|0.2
characterizing|0.2
monstermay|0.2
shamelessness|0.2
2:18|0.2
overstating|0.2
299|0.2
hits|0.2
hiya|0.2
out🇺🇸🇨🇺🇺🇸🇨🇺🇺🇸🇨🇺|0.2
cavaliers|0.2
shamelessly|0.2
26|0.2
holders|0.2
kathua|0.2
deregionised|0.2
mommy|0.2
holly|0.2
holster|0.2
denied|0.2
demoted|0.2
greenhouse|0.2
homosexuality|0.2
shes|0.2
mushroom|0.2
stupidest|0.2
idio|0.2
stache|0.2
vlaams|0.2
statistics|0.2
wacky|0.2
irredeemable|0.2
sorta|0.2
iraqi|0.2
neighbourhoods|0.2
soyboy|0.2
spanky|0.2
copying|0.2
steinbrenner|0.2
1828|0.2
vultures|0.2
innocence|0.2
cookies|0.2
nods|0.2
insecure|0.2
speshul|0.2
spurs|0.2
spilled|0.2
11k|0.2
nude|0.2
muttafuttah|0.2
colored|0.2
antifa/resist|0.2
cocktribute|0.2
cocky|0.2
sliced|0.2
offenders|0.2
pub|0.2
cold-but|0.2
cunt|0.2
cumtribute|0.2
imlovingit|0.2
inadmissible|0.2
crud|0.2
10kg|0.2
comet|0.2
creep|0.2
ittabloid|0.2
commiserations|0.2
stinks|0.2
💖💓|0.2
steves|0.2
sh|0.2
fleas|0.2
pcliberal|0.2
tht|0.2
samsung|0.2
dopey|0.2
screw|0.2
headline|0.2
bulshit|0.2
sanity|0.2
he-she|0.2
h3ll|0.2
hazel|0.2
carbontax|0.2
insulating|0.2
see😭|0.2
disappear|0.2
badass|0.2
sayn|0.2
peopl|0.2
pense|0.2
backwoodsistan|0.2
scams|0.2
patriotic|0.2
backsides|0.2
dissenting|0.2
disco|0.2
thgs|0.2
-ya|0.2
hans|0.2
thinkin|0.2
dildos|0.2
dopest|0.2
perverted|0.2
terry|0.2
sesame|0.2
kicking|0.2
serenawilliams|0.2
hells|0.2
dozing|0.2
-mass|0.2
tenants|0.2
whoopin|0.2
5000|0.2
terrorsits|0.2
dictatorship|0.2
sells|0.2
particratic|0.2
thwart|0.2
later|0.2
🙉😇⭐🌈⭐|0.2
thuglife|0.2
downhill|0.2
salvation|0.2
thug|0.2
mouth|0.19428571428571428
coward|0.18994708994708992
awful|0.1891643709825528
wins|0.18888888888888888
removed|0.1875
bottom|0.1875
grown|0.18666666666666668
smarter|0.18461538461538463
useless|0.18333333333333332
damn|0.18333333333333332
bbc|0.18181818181818182
nearly|0.18181818181818182
bigot|0.18
worries|0.18
headed|0.17777777777777778
advocating|0.17777777777777778
pocket|0.17777777777777778
dog|0.1770334928229665
prison|0.175
democrats|0.17433962264150943
pardon|0.17142857142857143
bash|0.17142857142857143
tantrums|0.17142857142857143
flake|0.16842105263157894
treason|0.16842105263157894
bankrupt|0.16666666666666666
actor|0.16666666666666666
toxic|0.16666666666666666
limited|0.16666666666666666
retarded|0.16666666666666666
manipulate|0.16666666666666666
penis|0.16666666666666666
organizations|0.16666666666666666
mud|0.16666666666666666
scandals|0.16666666666666666
vague|0.16666666666666666
demons|0.16666666666666666
killer|0.16666666666666666
jr|0.16666666666666666
theresa|0.16666666666666666
lame|0.16666666666666666
finds|0.16666666666666666
insanity|0.16666666666666666
looney|0.16666666666666666
coffin|0.16666666666666666
uncle|0.16666666666666666
fl|0.16666666666666666
aim|0.16666666666666666
cock|0.16666666666666666
bigotry|0.16666666666666666
sexual|0.16610169491525423
collusion|0.16470588235294117
brainwashed|0.16363636363636364
considering|0.16363636363636364
directed|0.16
rapists|0.16
😭😭😭😭|0.16
condition|0.16
prize|0.16
crybaby|0.16
mocking|0.16
declared|0.16
tragedy|0.16
mess|0.15789473684210525
embarrassment|0.15714285714285714
pain|0.15384615384615385
evil|0.15192743764172334
zombie|0.1515151515151515
michelle|0.15
godless|0.15
liberalism|0.15
destroying|0.15
disrespectful|0.15
hit|0.15
welfare|0.15
healthcare|0.15
triggered|0.15
captain|0.15
blowing|0.15
em|0.14736842105263157
racists|0.14666666666666667
like|0.14646190906353507
suicide|0.14545454545454545
terrorist|0.14468085106382977
shits|0.14285714285714285
desperately|0.14285714285714285
ball|0.14285714285714285
clean|0.14285714285714285
wtf|0.14285714285714285
burning|0.14285714285714285
boycotting|0.14285714285714285
dregs|0.14285714285714285
fat|0.14285714285714285
behaviour|0.14285714285714285
idiotic|0.14285714285714285
levistrauss|0.14285714285714285
ole|0.14285714285714285
oops|0.14285714285714285
yep|0.14285714285714285
5th|0.14285714285714285
pres|0.14285714285714285
lying|0.14262295081967213
corruption|0.14074074074074075
dangerous|0.14
nah|0.14
leaders|0.14
charged|0.14
pointing|0.13846153846153847
soy|0.13809523809523808
beto|0.13793103448275862
shame|0.1377049180327869
screaming|0.13636363636363635
tools|0.13333333333333333
dipshit|0.13333333333333333
reflect|0.13333333333333333
related|0.13333333333333333
mike|0.13333333333333333
hole|0.13333333333333333
classless|0.13333333333333333
garbage|0.13333333333333333
slimy|0.13333333333333333
princess|0.13333333333333333
extent|0.13333333333333333
handed|0.13333333333333333
conclusions|0.13333333333333333
riding|0.13333333333333333
begins|0.13333333333333333
melissa|0.13333333333333333
withdraw|0.13333333333333333
understanding|0.13333333333333333
retire|0.13333333333333333
apology|0.13333333333333333
flip|0.13333333333333333
1991|0.13333333333333333
reject|0.13333333333333333
beast|0.13095238095238093
forttrump|0.12962962962962962
bully|0.12941176470588237
sleep|0.12857142857142856
feed|0.12857142857142856
pants|0.12857142857142856
thrown|0.12857142857142856
trash|0.12856374394835932
star|0.128
mostly|0.12631578947368421
espn|0.125
right-wing|0.125
pulled|0.125
pig|0.125
tight|0.125
min|0.125
terrible|0.1244514106583072
worse|0.12444444444444444
bad|0.12422360248447205
fired|0.12380952380952381
hurts|0.12307692307692308
catholic|0.12307692307692308
kick|0.12307692307692308
chinese|0.12307692307692308
fake|0.12284482758620689
left|0.1226950354609929
fit|0.12173913043478261
owes|0.12
ancient|0.12
complain|0.12
kissing|0.12
utter|0.12
pharma|0.12
perjury|0.12
talked|0.12
whoever|0.12
fucken|0.12
putin|0.12
blow|0.12
crawl|0.12
christ|0.12
terrorists|0.11666666666666667
cheap|0.11666666666666667
white|0.11616766467065869
cut|0.11612903225806452
died|0.11612903225806452
dirty|0.11428571428571428
dumbest|0.11428571428571428
ironic|0.11428571428571428
supremacy|0.11428571428571428
survive|0.11428571428571428
native|0.11428571428571428
pushed|0.11428571428571428
opponent|0.11428571428571428
fools|0.11428571428571428
officer|0.11428571428571428
hear|0.11304347826086956
votedemsout|0.1111111111111111
enemies|0.1111111111111111
jealous|0.1111111111111111
compare|0.1111111111111111
rocks|0.1111111111111111
breitbart|0.1111111111111111
individuals|0.1111111111111111
witness|0.1111111111111111
rhetoric|0.1111111111111111
kaepernick|0.1111111111111111
kicked|0.1111111111111111
consequences|0.1111111111111111
angry|0.1111111111111111
isis|0.1111111111111111
human|0.10923076923076923
dirt|0.10909090909090909
create|0.10909090909090909
annoying|0.10909090909090909
incompetent|0.10909090909090909
prepared|0.10909090909090909
choose|0.10666666666666667
lock|0.10666666666666667
bernie|0.10666666666666667
claim|0.10666666666666667
citizen|0.10588235294117647
minutes|0.10588235294117647
schools|0.1037037037037037
talking|0.10365190365190365
become|0.10303030303030303
slim|0.1
plays|0.1
cuba|0.1
astonishing|0.1
wannabe|0.1
australian|0.1
dumping|0.1
merrick|0.1
antisemetic|0.1
men|0.1
ntknetwork|0.1
bravest|0.1
untouchable|0.1
winnipeg|0.1
sharialaw|0.1
jurisdiction|0.1
pleases|0.1
croatian|0.1
nutjob|0.1
transgender|0.1
assulting|0.1
++|0.1
traditionalists|0.1
endless|0.1
aggressive|0.1
baptist|0.1
criticism|0.1
empty|0.1
emoji|0.1
legalized|0.1
anyone|0.1
polar|0.1
braindead|0.1
brains|0.1
lefty|0.1
leftwing|0.1
ruins|0.1
el|0.1
aiding|0.1
craziest|0.1
imbecile|0.1
squishy|0.1
dubakoor|0.1
construction|0.1
verified|0.1
tad|0.1
disagreeing|0.1
ambulance|0.1
molest|0.1
nominated|0.1
😜|0.1
hung|0.1
heartless|0.1
approaching|0.1
digging|0.1
operative|0.1
candace|0.1
dictators|0.1
parroting|0.1
capitol|0.1
vagina|0.1
w/no|0.1
terrorism|0.1
infiltrate|0.1
housingmarket|0.1
demonrat|0.1
kicks|0.1
denial|0.1
costs|0.1
sharpest|0.1
outta|0.1
has-been|0.1
uses|0.1
misogynistic|0.1
changes|0.1
drop|0.1
drivel|0.1
whos|0.1
spouting|0.1
bakersfield|0.1
larger|0.1
cartoons|0.1
sjw|0.1
monte|0.1
sod|0.1
anti-white|0.1
anti-semitic|0.1
victim-hood|0.1
tantrum|0.1
mindless|0.1
kurt|0.1
watered|0.1
niggas|0.1
nigger|0.1
hype|0.1
kc|0.1
divisive|0.1
spiritual|0.1
institution|0.1
invading|0.1
stole|0.1
bloody|0.1
vogue|0.1
ungrateful|0.1
puppy|0.1
stretch|0.1
gd|0.1
twat|0.1
colleges|0.1
yale|0.1
stadium|0.1
pro-trump|0.1
stoned|0.1
reckless|0.1
🤷🏼‍♀|0.1
psych|0.1
nefarious|0.1
lovers|0.1
worships|0.1
pussies|0.1
jackson|0.1
acct|0.1
entertainers|0.1
qualified|0.1
rehab|0.1
lorna|0.1
stan|0.1
redneck|0.1
adam|0.1
asinine|0.1
genitalia|0.1
trivial|0.1
libya|0.1
destroy|0.09811320754716982
horrible|0.09705882352941177
2020|0.096
killed|0.09545454545454546
possible|0.09523809523809523
bit|0.095
abortion|0.09444444444444444
eye|0.09411764705882353
victims|0.09375
received|0.09375
monster|0.09090909090909091
snowflakes|0.09090909090909091
fox|0.09090909090909091
standards|0.09090909090909091
kneeling|0.09090909090909091
saved|0.09090909090909091
animal|0.09090909090909091
figure|0.09
jail|0.08979591836734693
walk|0.0896551724137931
room|0.0896551724137931
eric|0.08947368421052632
kills|0.08888888888888889
outrage|0.08888888888888889
emotions|0.08888888888888889
haha|0.088
phony|0.08787878787878788
creepy|0.08783783783783784
threat|0.08695652173913043
speaks|0.08695652173913043
ruining|0.08571428571428572
chance|0.08571428571428572
neo|0.08571428571428572
effect|0.08571428571428572
knowledge|0.08571428571428572
p|0.08571428571428572
thinks|0.08529411764705883
ideas|0.08421052631578947
cnn|0.08404255319148936
murders|0.08333333333333333
played|0.08333333333333333
destroyed|0.08333333333333333
rapist|0.08333333333333333
quickly|0.08333333333333333
bag|0.08333333333333333
liberty|0.08333333333333333
replace|0.08333333333333333
bet|0.08333333333333333
queen|0.08235294117647059
ruin|0.08172043010752687
qanon|0.08139534883720931
leader|0.08095238095238096
grasp|0.08
bright|0.08
familiar|0.08
abysmal|0.08
shut|0.08
texans|0.08
advocates|0.08
hitting|0.08
jeans|0.08
cities|0.08
national|0.08
candy|0.08
sport|0.08
unlike|0.08
riot|0.08
classic|0.08
moral|0.07777777777777778
careful|0.07777777777777778
share|0.07692307692307693
democratic|0.07692307692307693
attacks|0.07692307692307693
march|0.07692307692307693
genius|0.07692307692307693
liars|0.07692307692307693
retweet|0.07692307692307693
lunatic|0.07692307692307693
weak|0.0761904761904762
fed|0.075
crush|0.075
honestly|0.07407407407407407
gay|0.07407407407407407
cry|0.07407407407407407
deals|0.07272727272727272
hahaha|0.07272727272727272
pretending|0.07272727272727272
somebody|0.07272727272727272
responsibility|0.07272727272727272
belongs|0.07272727272727272
😩|0.07272727272727272
obama|0.07268170426065164
values|0.072
hypocrisy|0.072
alt-right|0.07142857142857142
alt|0.07142857142857142
hillary|0.07142857142857142
trump2020|0.07142857142857142
adults|0.07142857142857142
dem|0.07058823529411765
continue|0.07027027027027027
half|0.07027027027027027
maybe|0.07006369426751592
administration|0.06923076923076923
tho|0.06896551724137931
desperate|0.06896551724137931
name|0.06868686868686869
disgraceful|0.06818181818181818
flowers|0.06666666666666667
bothers|0.06666666666666667
mode|0.06666666666666667
distant|0.06666666666666667
liability|0.06666666666666667
walter|0.06666666666666667
ms-13|0.06666666666666667
consciousness|0.06666666666666667
cleaned|0.06666666666666667
dixiecrats|0.06666666666666667
dey|0.06666666666666667
confronting|0.06666666666666667
ai|0.06666666666666667
fraudulent|0.06666666666666667
medically|0.06666666666666667
whiny|0.06666666666666667
boss|0.06666666666666667
boris|0.06666666666666667
krishna|0.06666666666666667
staunch|0.06666666666666667
dictionary|0.06666666666666667
although|0.06666666666666667
gen|0.06666666666666667
cooking|0.06666666666666667
viral|0.06666666666666667
klan|0.06666666666666667
truthfeed|0.06666666666666667
factual|0.06666666666666667
crooks|0.06666666666666667
hat|0.06666666666666667
ineffective|0.06666666666666667
no-one|0.06666666666666667
homework|0.06666666666666667
instances|0.06666666666666667
shield|0.06666666666666667
implies|0.06666666666666667
hardcore|0.06666666666666667
encouraged|0.06666666666666667
trashy|0.06666666666666667
cannabis|0.06666666666666667
unstable|0.06666666666666667
luv|0.06666666666666667
secrets|0.06666666666666667
minstrel|0.06666666666666667
imaginary|0.06666666666666667
wwii|0.06666666666666667
tbh|0.06666666666666667
hysteria|0.06666666666666667
robust|0.06666666666666667
worlds|0.06666666666666667
easiest|0.06666666666666667
dead|0.06666666666666667
clueless|0.06666666666666667
oldest|0.06666666666666667
tearing|0.06666666666666667
totalitarian|0.06666666666666667
narrative|0.06666666666666667
bi|0.06666666666666667
milo|0.06666666666666667
female|0.06666666666666667
wash|0.06666666666666667
ig|0.06666666666666667
roman|0.06666666666666667
