masked_words|abs_decrease_on_replacement
king|0.4999999874748669
embrace|0.49999998747485075
deeper|0.4999999874748401
sisters|0.4999999874745685
evidently|0.499999987474309
prove|0.49999931483700377
ridiculous|0.4999990223818928
lmao|0.4999723440948548
m4|0.49904247604845847
unproductive|0.49864985440487164
40k|0.4977241527511021
carolina|0.49683976241491223
sc|0.49260703783058696
chambers|0.49009968559120737
unnecessary|0.4888525530324639
afro-americans|0.4880234052960334
dumber|0.48714891916812925
belongs|0.4862404505058911
strip|0.4857215959946923
stayed|0.4824261399112951
legislature|0.4709870327663782
denial|0.4635999845264151
piracy|0.4608272988401952
folk|0.4561829664232105
month-|0.45598389432416536
opinions|0.4342930096010659
misinformed|0.428155270384433
proper|0.4244008849366961
hormones|0.42288515121652404
iran|0.4199149372104548
develop|0.41946867434685436
kinda|0.4160973088137947
originally|0.4129373960839121
yielded|0.41220453974848326
shame|0.4061163956016036
movements|0.40534167868296767
hmmmm|0.4048404959124047
slipped|0.40467210853621394
18|0.40060700759201195
duck|0.4000000000119973
honest|0.3999999899841267
narcissist|0.399944605417648
represents|0.39991394401095287
share|0.3997670742257688
enemies|0.3997359774830997
violates|0.39955205166416585
insisting|0.3990267537258906
relativism|0.39881095848738574
cataracts|0.3987454151277065
fools|0.39872478058677946
agriculture|0.39862981433626127
scheme|0.39658827407081565
lies|0.39525224147581667
examples|0.3951849762268325
influences|0.3947486110274914
confederacy|0.39450250056142416
undoubtedly|0.3943901255966433
leftist|0.3936912931772096
substitute|0.3926365190767667
engine|0.3926365190767391
occasions|0.39263651907541586
circumvents|0.39263651907466623
friday|0.3926365190728238
optimism|0.3926365190728031
thoughtful|0.3926365190549088
openness|0.3926365190308917
whenever|0.392636514684171
dinsmo81|0.39227345745558395
coasts|0.3918617398695271
expert|0.3918110459954917
gibberish-|0.3879104607214898
forced|0.38555581702776853
votes|0.3836164998756174
irresponsible|0.3832184723742215
hammer|0.3831902489115427
taker|0.38189260981524314
homosexuality|0.3812615013556263
foxbots|0.3794056409279082
advantage|0.376085203330312
lbj|0.37553243370186146
serving|0.3753580581921504
leaning|0.3731053418934465
socialism|0.37263176061710396
ignorant|0.37160259544411434
newly|0.36828673129584233
equal-outcome|0.3674630336782316
facilities|0.36646132849873797
role|0.36163324452504675
begins|0.36159618512029146
violent|0.35906548830374463
brow|0.3545273056780823
azzkicking|0.3475256308279332
dissing|0.3471166257412534
july|0.34685958549503004
40|0.3418613295887198
tsunami|0.33473915637583096
roads|0.33344230417298115
republic|0.3333333333200228
basically|0.33333333331439335
british|0.33333333331439335
constitutional|0.33333333331439335
buildings|0.33333333057659087
rebel|0.33333333050334624
neighbors|0.33333333050334624
5|0.3333333305033462
touch|0.3333333305033462
selling|0.333333324986223
light|0.333333324983227
symbol|0.3333333249822014
extra|0.33325355071908036
religious|0.3332399684417403
honor|0.3330177949219206
sadly|0.3323517170600147
13|0.33219904227754593
afraid|0.3318132730266348
south|0.33132611748245616
confederate|0.3309015116570941
grounds|0.3295141937419552
die|0.3288545577803095
research|0.32862086475559943
placed|0.3270325363869088
removed|0.32550903927974667
watched|0.32260935650896594
definitely|0.32023081575312845
basement|0.31808165868464566
flying|0.3163756599776459
ra|0.31477352225223854
airplanes|0.31450843494365477
boys|0.31246604706998815
southern|0.312022505817597
efen|0.3112961963426105
shocking|0.3103233357975378
dirt|0.3097184172356851
fatherland|0.3088560372042247
streets|0.30864449479211387
dishonourably|0.3079883294553312
deranged|0.3059466015501272
fashion|0.30547433358155374
guidance|0.30036172222292634
started|0.3000125986570671
sovereign|0.29951952004588345
redefining|0.2992508008910468
nose|0.2987219190057707
beat|0.2981601725704305
central|0.29554527684917153
toward|0.29538748728775394
drug|0.2939801783321344
cold|0.29369874657521744
obamas|0.2930368940034818
beg|0.2878631678150638
threat|0.2876388053582322
shut|0.2871302383666509
wiping|0.2844028876848711
ancient|0.2819220825618844
voice|0.2812697543494901
imagine|0.2803148086714274
worse|0.28018144826383173
abortion|0.2798483421707837
fat|0.2795434590083837
crimes|0.2789400580562592
short|0.27755655788354683
removing|0.2763274342387325
constitution|0.270843837540681
fringe|0.27003283268575207
lying|0.26807015195753364
protest|0.2679438240017179
tells|0.2674988142773834
judicial|0.2670468643555336
prevented|0.26650886592266254
femanazis|0.26553752786491225
round|0.2654559424957917
horrible|0.2653465309707621
capable|0.2652504442547357
felt|0.264134660224287
bernie|0.2641249089321915
travesty|0.26409079328866547
louder|0.2627636751292606
urged|0.2608063757890994
discriminating|0.2599498390037073
bigot|0.2598325689105104
blew|0.2588279170565004
grads|0.25737175721920486
terrible|0.25657033949242974
terrorist|0.2564088109530073
power|0.25495605897336243
thought|0.2543951671035582
.like|0.25379756552650834
struggli|0.2533856391161084
hoping|0.25278297734953237
body|0.2523315450423975
required|0.25114259478752093
mouth|0.2509852078254993
talks|0.2508893595479257
whats|0.2505912261569802
standing|0.25020415624117087
brothers|0.25000040193384165
choose|0.2500000414480251
night|0.25000002853826614
private|0.24999999787750965
regardless|0.24999999787750965
car|0.24999999787750965
schooling|0.2490000351205052
intended|0.24730806556056165
criminal|0.2472879368992649
welp|0.2470605348487916
remove|0.24577075479400792
federal|0.24227048158006947
agricultural|0.24122807587003078
napolitano|0.23989558880402223
hs|0.2395529081593332
displaying|0.2382775259576621
barbaric|0.23702841742380237
enforce|0.23511387128176514
hamburger|0.23463826457594333
flag|0.23435992729340724
racist|0.23434262883495485
silly|0.233992803224645
possible|0.23356918656468512
chambering|0.23196625815557378
posts|0.23191266605659436
crisis|0.2313738450951719
realize|0.23007942142062912
penalize|0.22919228692406107
hole|0.22740282583870702
members|0.22696108677868002
misconceived|0.22579051957540863
tg/gays|0.22542748012702685
anti-semites|0.225050716090838
lack|0.22362154687393412
attack|0.2218888884907174
enemy|0.22058676639193991
fanatical|0.22007712805208018
charge|0.21976968655404833
department|0.21919051528247874
fraud|0.21834258583369595
loon|0.2153237352703234
socialismless|0.21529819571225728
hemorrhoids|0.2147927762089023
decades|0.21412244673015848
inevitable|0.21288487288166244
jurnior|0.2120388093372303
smart|0.2115198660553232
psychiatrist|0.21146052581617109
tv|0.21143879220709877
pathetic|0.21052631614561645
vision|0.2100715382615493
youth|0.209940921713843
'worse|0.20870740060607615
ban|0.20831513773085328
report|0.20740648472752626
mabee|0.20674243224203037
words|0.20622076247606838
failed|0.20434284417129986
separate|0.20408174594478087
watches|0.2031700709273169
civil|0.20314943984218656
selective|0.202386856461493
pedophile|0.20236224745143871
wealth|0.20216727265933754
nut|0.202147238044801
pool|0.20196366964278276
access|0.20161446924029616
ten|0.2012379243089252
providing|0.2011102201503444
obsession|0.2011062550148189
arming|0.2011003701116331
teach|0.20071556934516516
surely|0.20026882399858154
judge|0.20016897853319793
souls|0.2001289535724525
ugly|0.20008011879120924
surgeon|0.20001054601515417
response|0.20000132640517598
past|0.20000018259167515
sit|0.2000000227693236
fool|0.2
belief|0.19999999998863602
arrogance|0.19999994461784995
deporting|0.19999977967752885
sef-righteousness|0.19999876977510228
loses|0.19999783420883274
dallas|0.19999777970976687
lame|0.19998746497042033
ephesus|0.19998629136633944
trouble|0.19998184558505455
numerous|0.19997625053464335
enhancements|0.19986529400312167
devote|0.19977880801801046
waste|0.19962364096171406
hospital|0.19960920410531496
answering|0.1995740262416606
despite|0.19957402612029213
added|0.19948951647664181
uncertainty|0.19941093592612788
shielding|0.1994090128591196
superior|0.1993410593324834
garbage|0.19917939336153506
write|0.19884931424211164
skunk-ape|0.19884034971502468
serves|0.19875373594136225
adolescents|0.19861111689517555
spend|0.19821105978101664
murderers|0.1980511649654954
progress|0.19791022474684655
bars|0.1978445803041436
squeeze|0.1973823771887365
dealership|0.19648781219235376
intolerance|0.19631825975352765
name-calling|0.19631825953943993
default|0.19631825953787407
violated|0.19631825953770793
cadillac|0.19569926388021552
demoted|0.19565304308817266
known|0.19547472130957644
flightsuit|0.1953302556153227
minds|0.19451821268216948
women-hating|0.19436975634235454
limited|0.19333802932531352
promote|0.19321270794790693
ss|0.19261004115149136
race|0.1916594603061706
aborted|0.1913896462035004
condom|0.1909934984173437
morality|0.18947595727695193
accident|0.18763300280453563
math|0.18751029573552638
yeah|0.18687553149557795
clearly|0.1866561926670797
talking|0.18601649256579694
command|0.18577184775836011
brain|0.18518106591779232
crime|0.18509932407784063
rid|0.18418910619996554
prison|0.18406608434175442
fly|0.18388812737467017
seriously|0.1836515471303385
leading|0.18206676507745856
transgenders|0.18186676577454872
panthers|0.18163570003897864
offensive|0.18133422358790313
tragic|0.18131730896721077
government|0.17963500347170908
comments|0.17939742786830778
victim|0.17845409614304963
kept|0.1779640808072333
raped|0.17782538061164757
ths|0.17776953610404647
grow|0.17738307793817412
pass|0.17586293211744425
lady|0.17533316204934976
check|0.17517218886501262
nasty|0.1740465396669172
sound|0.17390324339683536
dead|0.1706998873311445
interact|0.1705523355420972
sb117|0.1682103939980431
bringing|0.16671325404873863
rules|0.1666666652516731
non-nationals|0.16657490437051065
able-bodied|0.16592519276797743
lowest|0.16404303882311302
argue|0.16288173084775823
secede|0.16245822281958242
happened|0.1623528790877806
branches|0.1619048967170661
testing|0.1598861833813802
pants|0.15962573452442616
attempted|0.1594282042426342
tribe|0.15920141457996367
area|0.15895995714951727
thinking|0.15689102758901222
workplace|0.15522712740347794
beauty|0.1541652071378301
eternally|0.15370471907087516
notebook|0.15328328839044197
house|0.1531399765698448
stay|0.15297693344796814
ordinance|0.15265956925235163
argument|0.15252334181159208
previously|0.15224372381604762
witch|0.1522056170003445
dinosaurs|0.15191798977083484
soon|0.15045067309002993
disgraceful|0.15008005748828704
organization|0.14999659424068626
pushing|0.14854694990105194
inappropriate|0.14721533017875416
sense|0.14619346307269157
places|0.1459043346713332
little|0.14486326038156805
heart|0.14476440322367282
ahead|0.14399203796315146
criminals|0.143719010313399
eating|0.14362450713234698
nobody|0.14360560225104751
conservative|0.14315856185374007
pedophiles|0.14309082326255065
opportunity|0.14285748929630637
end|0.14285362036403224
republicans|0.14278798589130126
stupid|0.14209597752139586
san|0.14095656324197828
anyone|0.1406299858014388
means|0.13986483335514968
abridging|0.13949814408982833
attrocities|0.13879270424731377
cruise|0.13857776746832473
carter|0.13830003247537434
backing|0.1374279259939656
improve|0.13727332822108956
slave|0.13663676899699606
anyway|0.1366241749923721
dresses|0.1364974223008968
cellmate|0.1364753729397384
white|0.13631431973850272
thinking/acting|0.1353091061380412
politicians|0.13495038388941588
stinky|0.13438830216086706
pro|0.13392744749767121
clear|0.13341361135960852
try|0.13327671351510625
translator|0.13326755933619724
immoral|0.13280762278451605
morals|0.13231601964526243
cleaning|0.13163968951324953
bathroom|0.13146948990861596
serious|0.13128768674871782
place|0.1310927364260008
acceptable|0.1308788441137307
worked|0.13037574707571042
bike|0.12944844260672145
eat|0.12926987428772782
executive|0.12871866290913872
probably|0.12865702587632358
rental|0.1283858049542116
state|0.12822839280399392
live|0.12776595333395369
certificate|0.1273482677561014
things|0.12715489389668874
living|0.1264181004233479
control|0.12566039275317203
referring|0.12530243728632987
racial|0.12526299694686988
taking|0.12505299592465308
phrasing|0.1249682112815178
t.|0.12461074730402966
oh|0.1235522087971355
1|0.12353156402718485
bring|0.12332711425007888
identifies|0.12293027926088117
interest|0.12279587608916841
expect|0.12220999766458358
deal|0.12184171176845815
used|0.12127995759337494
problem|0.11933865163125877
ago|0.11908614508219835
mom|0.11867830090144524
medicare|0.11850033913797826
slavery|0.11830719541982347
population|0.11807003346147676
transvestites|0.11731551777963219
surprise|0.11729440171051189
300|0.11699173960414105
fall|0.11611697955545469
turn|0.11425843551044264
largely|0.11421924135252573
gay|0.11396493153319574
sb|0.11356967122152377
info|0.11328494481950058
ever|0.11310036860572807
story|0.11309931888453022
god|0.11290646996431804
different|0.11288314175412725
mentality|0.11142281445514579
minorities|0.11111450699970947
type|0.11111199871701417
able|0.1105871954952991
defend|0.1102377214399081
fake|0.10935504267415999
unlike|0.10884212451500319
lost|0.10874897863980879
seen|0.10796105434319885
year|0.10793159930078357
organizer|0.10782993223145225
behind|0.10709600615947552
mental|0.10637204101221621
day|0.10622815134551221
conviction|0.10563858494756637
parents|0.10507795409976237
human|0.1049262336358737
goofball|0.10484408801227067
believe|0.1046999703278027
lives|0.10410851508160532
soc|0.10375546387691466
200|0.10355828887978336
hates|0.10350059082141812
lol|0.10339109211582449
later|0.10339091942270168
opened|0.10288667048465709
grandmother|0.10266438831598032
genealogies|0.10245685922994607
days|0.1020895027924104
brown|0.10178582222377687
'll|0.1014418900160406
personally|0.10129264269655552
kind|0.10099919688777606
young|0.10083876262025038
difficult|0.10078402863866942
feminism|0.1006325145747427
shows|0.1002225070497567
creating|0.10008282290323009
wall|0.10003023711030173
rest|0.09999940764862968
twisted|0.09997988592152945
incidental|0.09995424083038858
must|0.09976863364101718
retired|0.09971410374691674
privilege|0.09949753006481885
correct|0.0994639515147522
purpose|0.09937590282925675
g|0.09910194400931385
typo|0.09902187420912778
democrat|0.09864903842466448
come|0.09834688008274094
hardest|0.09831423192529337
iraqi|0.09829304693766586
hypocritical|0.09815916313809422
anger|0.09815912990022256
debate|0.09815912976514443
totally|0.09788461915080446
death|0.09764593628914751
start|0.09759325247645995
future|0.09724809010195828
destroys|0.09665349224663768
counter|0.09651039199724361
hoplophobes|0.09649042278094225
damaged|0.0964865518608406
pregnant|0.09631455860917118
pride|0.09602996503394073
chimp|0.09579453781972345
implied|0.0957548015868251
caught|0.09515852794594767
quite|0.09487141841216401
u|0.09459559364855985
heads|0.09423226821413039
gender|0.09422113821125219
seems|0.09415628919532212
states|0.09311335770657059
implemented|0.09296888968313598
leftists|0.0928772417372001
man|0.09287479483859738
medical|0.09242255827611033
heaven|0.0921441320091129
became|0.09193523245677282
liberal|0.09170079644750646
understand|0.09168236992634578
since|0.09100760168454092
especially|0.09096605166800734
question|0.09093379633112045
fix|0.09091080944524788
kids|0.09091023923990807
opinion|0.09070063885642489
smirk|0.09067690012047859
good|0.09056996150575847
brienne|0.09027721642738881
either|0.08955035742811908
vacate|0.0891172031502922
his/her/it|0.08816258765938685
pays|0.08761982691129414
continue|0.08750488248003549
honorable|0.08699012196669878
dangerous|0.0863761741170663
sir|0.08574416042254027
linebacker|0.08546974538520417
face|0.08532376807285554
lifestyle|0.08518150334242607
foolish|0.08489779743241384
move|0.08443918079763466
right|0.08353985704572466
reason|0.0834677618842007
american|0.0834021945766674
issues|0.08333792839756035
isis|0.08325239612463928
differently|0.08291375643573559
agreement|0.08256308405796273
appropriate|0.08239738112988584
sexual|0.08232724397945908
1898|0.08199615676300231
charlatans|0.08151231521016053
like|0.08054054201967366
pandering|0.08048693561228473
counts|0.07983623689616745
convicted|0.07965463594186303
chose|0.07927531865736337
word|0.07896761224843538
fox|0.0780768269729477
public|0.07767800027406631
rapists|0.07763697138421638
using|0.07698990948765579
blm|0.07698904986649194
religion|0.07692307499559319
confusion|0.07504560941403242
along|0.07498795178358213
versa|0.07469494712201855
smoking|0.07446905781385935
jefferson|0.07420482140962034
otherwise|0.07362098165986672
psychographics|0.07296639340206887
around|0.07274416425804225
stand|0.07263238337317339
first|0.07244965511415552
article|0.0721907409563007
rapes|0.07200495426909605
traffic|0.07177531422975567
la|0.07177531400401335
unheard|0.07177488788623584
point|0.07147147164477889
post|0.07145943588960206
feel|0.0714490273797238
force|0.07102978265931266
away|0.07082789571370333
perfect|0.0703050169183033
nothing|0.0702854893678441
self|0.07010695817608438
stinking|0.06987331621458123
know|0.06980244124315324
trillion|0.06895363565759623
according|0.06872055003677494
paper|0.0686921483422014
mixed|0.06865455406409453
congress|0.06830306046649048
lynched|0.06784030944119727
pee|0.06783214388909832
assistance|0.06778295525075378
victims|0.0675389444300684
identical|0.06743448155106604
libelous|0.06735045508018608
accusations|0.06735045508018608
foul|0.06735045508018608
tragedies|0.06735045508018608
jesse|0.06735045508018608
grieve|0.06735045508018608
inattention|0.06735045508018608
phobia|0.06735045508018608
liberal-socialist|0.0673504550801848
reverends|0.0673504550801757
baseless|0.06735045507989527
obviously|0.0671501784078777
exists|0.06701868675633518
perpetuating|0.06693534522329224
excuse|0.06667198876796411
set|0.06666666448535112
influential|0.06666590905110376
become|0.06659249552275563
races|0.06658815685868372
daddy|0.06656818123965319
45.2|0.0663700537744654
take|0.06631846111792263
bay|0.0661510589240719
xuality|0.06609923423510752
several|0.06600941853100681
defense|0.06598976894462175
refused|0.06596239632628374
job|0.06586246461014399
trying|0.06569418607725137
germans|0.0655359736646725
please|0.06502440759123866
history|0.06471800296360469
month|0.06445635222251178
enforced|0.0640805437287269
level|0.06399776132895649
speech|0.06397122292748812
wrong|0.06367527723669629
name|0.06366020586932872
ssi|0.06346206114395318
liberals|0.0633493305079382
citizens|0.06329983677797692
bad|0.0620978278240788
serve|0.061947000521699526
troll|0.061735840898631905
women|0.06151761490541134
police|0.060771545196065625
ordering|0.06064855754095554
someone|0.06052224190935419
barack|0.06037462446798629
buffalo|0.06036195234937682
billions|0.06033177459814344
tell|0.060277821360436704
illegal|0.06024145990806597
qualified|0.06008224526575466
size|0.05972259309060497
small|0.05955670618783437
send|0.05949616741676764
us|0.05949040448795397
accidents|0.05914082841741082
schools|0.05900660282302323
n't|0.05892567881674362
hillary|0.0588971809511586
better|0.05876821938790502
flower|0.05861892778515691
differ|0.0585229711012557
discharged|0.058496221177361044
except|0.05824901732851302
muslims|0.05767341313418841
wish|0.05715134578906913
well|0.057143379012607576
earth|0.05659115990915606
thing|0.0565804926398011
victimizing|0.05636135598178471
signs|0.056090948366030055
part|0.05555591464537147
rear|0.05536802679005681
hate|0.055285261663695816
care|0.055277858909220046
much|0.05524459702325373
woman|0.055162811886511655
college|0.05466917495060321
highest|0.05465524700928104
drop|0.053450790746095954
committee|0.05332544474682533
alligators|0.05309758159310973
went|0.05308888561163566
water|0.05248996150912923
use|0.05245542931691378
black|0.05231378107464147
dream|0.05225044059394089
full|0.0522429767808867
born|0.052176842678967765
condemnation|0.05206421785305469
desert|0.05183931495730819
favorite|0.05159133394068303
sounds|0.051310930717793524
pos|0.05130967629726403
mean|0.051266998914066095
poorly|0.05106165567303787
whatever|0.05103565837035421
feminist|0.05102646920647694
functioned|0.050998891731828644
records|0.05095923933835951
make|0.050462054244627776
due|0.050313322458755444
universities|0.05025648661155354
helped|0.05013171601940476
president|0.05005971228246457
burn|0.0500047890425406
socialists|0.05000001518720887
playing|0.04999911964289937
hordes|0.04989541764915771
daughters|0.04987450811523535
guess|0.04984725677940582
gaping|0.04979706272353066
middle|0.04962951917174815
safe|0.049502391122777004
speed|0.049310364618217264
maximum|0.04919855135335751
destroyed|0.0491900635139447
likes|0.04914262487346858
act|0.049091277387645835
circulating|0.049063866457702346
...............|0.048892709152831185
two|0.04873553449840013
case|0.04859629186696677
would|0.04852946626871633
business|0.04848307668161722
'm|0.04842734355229191
spewing|0.048048048046104734
backs|0.047995084271129244
immigrants|0.04778165025244129
willing|0.047423425757734276
conservatives|0.04741592887277375
go|0.0473694260483483
compliance|0.04669234283675306
tax|0.04647186026638418
office|0.04599706752924827
respect|0.045910624282223665
look|0.04551134911176262
deviance|0.04490543835259175
brought|0.0448935249869785
families|0.04482176383326374
na|0.04480908546813455
shall|0.04463462776848295
20|0.04452554787601672
cut|0.04428259414608402
hopefully|0.04412283613133889
obama|0.04351941089501773
paying|0.04338976659175916
mind|0.04303694881466612
see|0.0429802895574575
stick|0.04293065569788813
slaves|0.0428253287111229
telling|0.04253522981636033
nation|0.042419102684258636
biology|0.04239157434542001
asylum|0.04225271785679339
groups|0.04187150083762521
money|0.04180247663222604
put|0.04166687988976776
fast|0.04158465970597686
cheering|0.04154625383963266
law|0.04143193659863096
hat|0.04140062133679997
rights|0.04136418123752802
thinks|0.04107445809997405
abort|0.040655743627980856
said|0.040648269888643104
wonder|0.040548060821021165
methuen|0.04050595113181259
entire|0.04047887129838994
way|0.040469039499975094
international|0.04005932637300868
run|0.039943987104712475
certain|0.039908095559108216
others|0.039905379239801315
intend|0.03984560384731273
--|0.039514164176878565
order|0.03926365575887876
sorry|0.03926365192216919
laws|0.03925934913533687
peoples|0.0391529140538527
a.|0.03899701937305192
poster|0.03894354902764375
muslimes|0.038633867295644775
great|0.0384733167695482
failure|0.038388363406180195
experience|0.037918506500417906
really|0.037775000684246815
could|0.037771875516197664
perversion|0.0376965468866354
keep|0.037545802797349634
test|0.03748960572332246
country|0.03718714668169909
freeways|0.03708069142136382
without|0.037018187430935524
2|0.03697491731085434
belong|0.036877585527329206
rather|0.03668512851767161
read|0.03656298597859523
whole|0.036368094319663695
unless|0.036291738082662624
media|0.036124062600592935
gon|0.03589160366178247
anything|0.03562495598322842
successful|0.035561653735934784
students|0.035234843889731686
swimming|0.035224716954238226
understandable|0.035125044800413154
're|0.035093685410669415
eventually|0.0345407977233045
hatred|0.03444903636872326
lie|0.03428249905101993
boy|0.0338957158422822
insult|0.03374897268229794
committed|0.03367522754009304
ms|0.03367522754009304
warning|0.03367522754009304
disagree|0.03367522754009304
al|0.03367522754002557
spout|0.03367522753980793
snarth|0.03363879204901786
higher|0.03343191061272025
leave|0.03335540591410082
also|0.03315849324723231
life|0.033091638628655336
taste|0.033007278192504215
recipients|0.03293587674104373
cans|0.032896203914744925
drugs|0.032816331840519145
lousy|0.032813218985969
alcohol|0.03256353549142266
want|0.03246927382547277
u.s.|0.03242097768658039
men|0.03226562027477673
high|0.031938390635820206
nuts|0.03182995757621103
percent|0.03179036682508725
poor|0.03169662972493454
even|0.03168251657421517
americans|0.031634748004957476
ca|0.03132636777100065
political|0.03129122534608324
children|0.031151208885787256
bet|0.031019147115428813
professionals|0.030784605854825897
lowers|0.030656673281889636
animals|0.03062435244420165
...|0.030573144840234413
kick|0.03050316290968591
wants|0.030428558324271965
card|0.03035247625369502
income|0.03035208680062836
worst|0.03026057061949964
choice|0.030011052062596518
commencement|0.029722551355132115
people|0.029404220665555956
du﻿m﻿b|0.02935335108199282
say|0.02902976495049353
stuff|0.02899874786288479
another|0.028819901137950476
speak|0.02880590165801733
explain|0.02857430400787973
think|0.02854951748759187
stock|0.028452742060827162
need|0.028389363577673993
riot|0.028370414571490345
years|0.02836980558833452
getting|0.028318952832850436
else|0.028298857435657434
one|0.028237889884745217
nope|0.028096445675281564
society|0.028076119164363127
frivolous|0.027996135887416805
hateful|0.027886982046117947
paid|0.027882684688772186
foxxy|0.0278539708949729
old|0.02750829687316788
hear|0.02676393717862024
bible|0.026762352234108146
rapist|0.02665621228838174
hearing|0.026571320313955406
hundreds|0.02642421141493319
happen|0.026154841334391783
person|0.026125230821445723
soros|0.025687142941427887
wife|0.025560891553097355
gee|0.025394484657119222
america|0.025055323459499738
employers|0.024978581353183073
course|0.024856772482167857
sure|0.024848101013976723
google|0.024798101184489676
making|0.024772232621710983
200,00|0.024624899363738136
nonsense|0.02448740860820752
spam|0.024468395904498362
everyone|0.024382048844462618
information|0.024315169211896366
let|0.02425898746396575
demonizing|0.024102523473873472
numb|0.02401226238632903
transgender|0.023985246255785592
illegals|0.023881812391792125
afford|0.023822654614640483
next|0.023343186690207723
gas|0.02320530250807529
crewed|0.023139598351740145
putting|0.023094136486573373
always|0.023061847625866137
left|0.02289832054318286
though|0.022887119769352
pogeybait|0.022757663132446603
growing|0.02273780417509518
news|0.022702510711123593
something|0.022686109871709676
innocent|0.02262526231119395
create|0.02260330219890733
instead|0.022555729232631806
focus|0.022530404682913924
ability|0.022450151693395263
fantasy|0.022450151693390537
student|0.022436247655054017
clinton|0.022209897690332898
uss|0.02215545625968093
actual|0.02194299362645245
discriminated|0.021597390661803044
headed|0.021515685904042868
's|0.02147752141362547
got|0.021421065480571426
figure|0.021385188210158248
honorably|0.021321850695857642
henery|0.021219830442471287
'd|0.021179168510092126
privileged|0.02117396726316662
second|0.021083122384376974
transgenderism|0.021026766685604655
affirmative|0.020988713524745066
mekong.honorable|0.02046556245694178
alligator|0.02032867571030423
immigration|0.0202753678723122
social|0.020088261986117597
passed|0.019960522453367553
opponent|0.019940303481331793
treason|0.019802540953275237
amendment|0.0195070467607279
circumstances|0.019462840782074983
killed|0.01920679605359059
